traj_id,split,class_name,seq_folder,n_neighbors,n1_id,n1_class,n1_min_dist,n1_mean_dist,n1_overlap_sec,n2_id,n2_class,n2_min_dist,n2_mean_dist,n2_overlap_sec,n3_id,n3_class,n3_min_dist,n3_mean_dist,n3_overlap_sec,n4_id,n4_class,n4_min_dist,n4_mean_dist,n4_overlap_sec,n5_id,n5_class,n5_min_dist,n5_mean_dist,n5_overlap_sec,min_dist_any,mean_dist_all,n_close_encounters,classes_nearby
0580,train,bicycle,0070_20230824_115509,2,000,person,3.952,17.14,15.28,003,motorcycle,7.932,23.682,9.76,,,,,,,,,,,,,,,,3.952,5.942,0,"motorcycle,person"
0069,train,motorcycle,0070_20230824_115509,2,000,person,5.212,14.162,9.76,002,bicycle,7.932,23.682,9.76,,,,,,,,,,,,,,,,5.212,6.572,0,"bicycle,person"
0581,train,bicycle,0070_20230824_115509,2,000,person,10.031,20.961,6.48,005,motorcycle,26.102,27.507,2.12,,,,,,,,,,,,,,,,10.031,18.067,0,"motorcycle,person"
0582,train,motorcycle,0070_20230824_115509,3,000,person,16.049,27.212,4.64,004,bicycle,26.102,27.507,2.12,001,person,41.891,45.664,1.08,,,,,,,,,,,16.049,28.014,0,"bicycle,person"
0583,train,person,0071_20230824_115734,5,001,person,0.09,0.452,57.72,002,person,1.02,19.51,56.0,005,motorcycle,13.47,16.102,12.96,004,bicycle,19.935,34.6,15.6,003,person,20.773,28.692,45.44,0.09,11.058,2,"bicycle,motorcycle,person"
0584,train,person,0071_20230824_115734,5,000,person,0.09,0.449,57.72,002,person,1.369,18.806,54.24,005,motorcycle,14.392,17.242,9.32,003,person,20.408,28.224,43.68,004,bicycle,20.954,22.069,2.32,0.09,11.443,2,"bicycle,motorcycle,person"
0585,train,person,0071_20230824_115734,4,000,person,1.02,19.51,56.0,001,person,1.369,18.774,54.24,003,person,15.631,16.082,45.44,005,motorcycle,26.971,31.423,5.84,,,,,,1.02,11.248,2,"motorcycle,person"
0070,train,person,0071_20230824_115734,3,002,person,15.631,16.082,45.44,001,person,20.408,28.209,43.68,000,person,20.773,28.692,45.44,,,,,,,,,,,15.631,18.937,0,person
0586,train,bicycle,0071_20230824_115734,3,000,person,19.935,35.295,15.6,001,person,20.954,22.263,2.32,005,motorcycle,21.888,24.38,5.96,,,,,,,,,,,19.935,20.926,0,"motorcycle,person"
0587,train,motorcycle,0071_20230824_115734,4,000,person,13.47,16.419,12.96,001,person,14.392,17.242,9.32,004,bicycle,21.888,25.093,5.96,002,person,27.663,32.047,5.84,,,,,,13.47,19.353,0,"bicycle,person"
0588,train,person,0072_20230824_120013,1,001,person,3.721,25.492,69.48,,,,,,,,,,,,,,,,,,,,,3.721,3.721,0,person
0589,train,person,0072_20230824_120013,1,000,person,3.721,25.492,69.48,,,,,,,,,,,,,,,,,,,,,3.721,3.721,0,person
0071,train,scooter,0073_20230824_141155,1,001,bicycle,43.966,44.534,3.72,,,,,,,,,,,,,,,,,,,,,43.966,43.966,0,bicycle
0590,train,bicycle,0073_20230824_141155,1,000,scooter,43.966,44.479,3.72,,,,,,,,,,,,,,,,,,,,,43.966,43.966,0,scooter
0591,train,person,0074_20230824_141451,3,001,scooter,16.258,23.484,17.28,002,bicycle,16.809,22.716,6.6,003,motorcycle,25.342,35.054,2.12,,,,,,,,,,,16.258,19.47,0,"bicycle,motorcycle,scooter"
0592,train,scooter,0074_20230824_141451,3,003,motorcycle,6.388,17.032,2.12,002,bicycle,14.652,31.255,6.6,000,person,16.258,23.484,17.28,,,,,,,,,,,6.388,12.433,0,"bicycle,motorcycle,person"
0593,train,bicycle,0074_20230824_141451,2,001,scooter,14.652,31.255,6.6,000,person,16.809,22.716,6.6,,,,,,,,,,,,,,,,14.652,15.73,0,"person,scooter"
0594,train,motorcycle,0074_20230824_141451,2,001,scooter,2.814,14.663,2.12,000,person,21.08,32.725,2.12,,,,,,,,,,,,,,,,2.814,11.947,0,"person,scooter"
0595,train,person,0075_20230824_141526,10,002,person,1.073,15.501,34.48,005,person,1.615,12.166,16.16,003,person,4.166,16.682,32.28,008,person,7.366,14.187,11.96,011,motorcycle,12.623,18.565,4.04,1.073,15.606,2,"motorcycle,person,scooter"
0596,train,person,0075_20230824_141526,8,004,person,0.239,0.561,28.88,006,person,1.153,13.064,17.24,007,scooter,1.548,16.431,13.08,011,motorcycle,11.317,33.479,4.04,000,person,18.881,26.639,39.92,0.239,12.999,3,"motorcycle,person,scooter"
0597,train,person,0075_20230824_141526,8,000,person,1.1,15.646,34.48,003,person,1.703,3.325,32.08,008,person,2.06,2.801,11.96,007,scooter,19.623,25.358,13.08,006,person,20.66,26.479,17.04,1.1,13.95,2,"motorcycle,person,scooter"
0598,train,person,0075_20230824_141526,7,008,person,0.286,0.475,11.96,002,person,1.802,3.553,32.08,000,person,4.166,16.682,32.28,007,scooter,21.326,26.969,13.08,006,person,21.365,28.502,17.24,0.286,13.949,2,"person,scooter"
0599,train,person,0075_20230824_141526,7,001,person,0.174,0.49,28.88,006,person,0.712,12.295,16.24,007,scooter,1.909,17.277,13.08,000,person,19.139,23.295,28.88,002,person,22.635,23.42,28.88,0.174,13.437,3,"person,scooter"
0600,train,person,0075_20230824_141526,3,000,person,1.615,12.166,16.16,010,bicycle,29.426,30.525,6.48,009,person,43.386,44.468,8.56,,,,,,,,,,,1.615,24.809,1,"bicycle,person"
0072,train,person,0075_20230824_141526,7,004,person,0.712,12.302,16.24,001,person,1.153,13.064,17.24,007,scooter,1.235,22.972,13.08,000,person,19.485,22.293,17.24,002,person,20.668,26.662,17.04,0.712,13.057,3,"person,scooter"
0601,train,scooter,0075_20230824_141526,7,006,person,1.235,22.972,13.08,001,person,1.548,16.431,13.08,004,person,1.909,16.851,13.08,000,person,18.478,27.2,13.08,002,person,19.623,25.341,13.08,1.235,12.674,3,person
0602,train,person,0075_20230824_141526,7,003,person,0.286,0.475,11.96,002,person,2.06,2.801,11.96,000,person,7.039,13.746,11.96,001,person,24.425,25.156,11.96,007,scooter,24.596,29.947,6.36,0.286,15.69,1,"person,scooter"
0603,train,person,0075_20230824_141526,3,010,bicycle,17.754,18.417,1.2,005,person,43.386,44.625,8.56,000,person,53.23,53.905,4.52,,,,,,,,,,,17.754,38.123,0,"bicycle,person"
0604,train,bicycle,0075_20230824_141526,2,009,person,17.153,18.101,1.2,005,person,29.419,30.551,6.48,,,,,,,,,,,,,,,,17.153,23.286,0,person
0605,train,motorcycle,0075_20230824_141526,3,001,person,11.317,33.479,4.04,000,person,12.623,18.565,4.04,002,person,17.7,25.85,1.92,,,,,,,,,,,11.317,13.88,0,person
0606,train,motorcycle,0076_20230824_142330,5,001,scooter,3.766,13.416,21.12,003,person,4.257,14.637,12.0,004,scooter,4.682,12.922,11.04,002,bicycle,9.173,16.25,16.72,005,scooter,23.901,29.892,6.96,3.766,9.156,0,"bicycle,person,scooter"
0607,train,scooter,0076_20230824_142330,5,004,scooter,0.632,4.042,11.04,003,person,1.069,5.777,12.0,000,motorcycle,3.766,13.416,21.12,002,bicycle,4.424,17.742,14.48,005,scooter,22.836,28.374,4.72,0.632,6.545,2,"bicycle,motorcycle,person,scooter"
0073,train,bicycle,0076_20230824_142330,5,004,scooter,4.097,19.341,9.36,001,scooter,4.424,17.268,14.48,003,person,4.661,21.372,11.48,000,motorcycle,9.173,16.25,16.72,005,scooter,14.625,22.515,6.96,4.097,7.396,0,"motorcycle,person,scooter"
0608,train,person,0076_20230824_142330,5,001,scooter,1.214,5.984,12.0,004,scooter,3.019,5.743,9.88,000,motorcycle,4.257,14.32,12.0,002,bicycle,4.661,21.152,11.48,005,scooter,34.723,36.945,1.72,1.214,9.575,1,"bicycle,motorcycle,scooter"
0609,train,scooter,0076_20230824_142330,4,001,scooter,0.632,4.042,11.04,003,person,3.019,5.5,9.88,002,bicycle,4.097,18.877,9.36,000,motorcycle,4.682,12.261,11.04,,,,,,0.632,3.108,1,"bicycle,motorcycle,person,scooter"
0610,train,scooter,0076_20230824_142330,4,002,bicycle,14.625,22.515,6.96,001,scooter,22.836,28.374,4.72,000,motorcycle,23.901,29.892,6.96,003,person,35.803,37.5,1.72,,,,,,14.625,24.291,0,"bicycle,motorcycle,person,scooter"
0611,train,person,0077_20230824_142412,11,005,bicycle,1.265,16.152,17.08,004,person,1.457,7.825,20.52,001,person,1.564,13.797,42.84,008,motorcycle,2.082,8.75,5.68,009,motorcycle,6.75,22.855,5.56,1.265,9.475,3,"bicycle,motorcycle,person"
0612,train,person,0077_20230824_142412,6,004,person,0.236,0.503,20.52,000,person,1.564,13.797,42.84,009,motorcycle,8.768,19.42,5.56,005,bicycle,12.18,25.511,12.32,012,bicycle,21.837,23.803,4.6,0.236,11.457,2,"bicycle,motorcycle,person"
0613,train,person,0077_20230824_142412,4,000,person,15.682,24.268,37.88,005,bicycle,20.564,20.564,0.08,008,motorcycle,21.252,27.793,5.68,003,person,44.528,44.827,1.2,,,,,,15.682,25.506,0,"bicycle,motorcycle,person"
0614,train,person,0077_20230824_142412,4,011,motorcycle,13.964,18.896,4.8,000,person,25.874,34.349,23.56,010,motorcycle,35.393,36.775,0.92,002,person,44.039,44.63,1.2,,,,,,13.964,29.817,0,"motorcycle,person"
0074,train,person,0077_20230824_142412,4,001,person,0.235,0.506,20.52,000,person,1.343,7.948,20.52,009,motorcycle,8.598,17.436,5.56,005,bicycle,34.663,37.293,2.2,,,,,,0.235,11.21,2,"bicycle,motorcycle,person"
0615,train,bicycle,0077_20230824_142412,3,000,person,1.265,15.884,17.08,001,person,13.064,26.393,12.32,004,person,34.663,37.293,2.2,,,,,,,,,,,1.265,16.331,1,person
0616,train,bicycle,0077_20230824_142412,0,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,0,
0617,train,motorcycle,0077_20230824_142412,3,012,bicycle,8.819,9.934,3.24,000,person,10.436,17.639,7.16,001,person,24.154,31.237,7.16,,,,,,,,,,,8.819,14.47,0,"bicycle,person"
0618,train,motorcycle,0077_20230824_142412,2,000,person,2.082,8.75,5.68,002,person,21.252,27.793,5.68,,,,,,,,,,,,,,,,2.082,11.667,0,person
0619,train,motorcycle,0077_20230824_142412,3,000,person,6.75,20.338,5.56,004,person,8.598,17.436,5.56,001,person,8.768,17.69,5.56,,,,,,,,,,,6.75,8.039,0,person
0620,train,motorcycle,0077_20230824_142412,2,000,person,16.454,24.996,3.92,003,person,32.138,35.23,0.92,,,,,,,,,,,,,,,,16.454,24.296,0,person
0621,train,motorcycle,0077_20230824_142412,2,000,person,12.466,22.173,4.8,003,person,13.964,19.545,4.8,,,,,,,,,,,,,,,,12.466,13.215,0,person
0622,train,bicycle,0077_20230824_142412,3,007,motorcycle,8.819,9.844,3.24,000,person,10.198,14.296,4.6,001,person,21.837,24.246,4.6,,,,,,,,,,,8.819,13.618,0,"motorcycle,person"
0623,train,person,0078_20230824_143058,4,001,person,1.141,21.64,60.16,003,motorcycle,10.916,17.22,5.12,004,motorcycle,11.033,21.047,5.04,002,bicycle,18.386,26.5,7.4,,,,,,1.141,10.369,1,"bicycle,motorcycle,person"
0624,train,person,0078_20230824_143058,4,000,person,1.141,21.64,60.16,002,bicycle,1.938,15.434,7.4,003,motorcycle,33.984,34.848,3.48,004,motorcycle,34.633,35.655,2.04,,,,,,1.141,17.924,2,"bicycle,motorcycle,person"
0625,train,bicycle,0078_20230824_143058,2,001,person,1.938,15.433,7.4,000,person,18.044,26.738,7.4,,,,,,,,,,,,,,,,1.938,9.991,1,person
0626,train,motorcycle,0078_20230824_143058,3,004,motorcycle,7.623,8.871,3.68,000,person,10.916,17.22,5.12,001,person,33.984,34.848,3.48,,,,,,,,,,,7.623,17.508,0,"motorcycle,person"
0627,train,motorcycle,0078_20230824_143058,3,003,motorcycle,6.095,8.593,3.68,000,person,11.033,20.643,5.04,001,person,34.633,35.948,2.04,,,,,,,,,,,6.095,17.254,0,"motorcycle,person"
0628,train,person,0079_20230824_143252,14,003,person,1.191,8.071,31.04,001,person,1.258,4.451,55.8,004,person,1.338,8.435,32.56,009,bicycle,1.886,15.872,17.72,002,person,2.532,5.894,49.28,1.191,13.647,4,"bicycle,motorcycle,person"
0629,train,person,0079_20230824_143252,11,002,person,0.798,1.59,40.04,003,person,1.066,1.335,13.92,000,person,1.258,4.451,55.8,011,person,1.408,2.335,3.24,004,person,1.694,1.928,15.44,0.798,12.502,5,"bicycle,motorcycle,person"
0630,train,person,0079_20230824_143252,10,011,person,0.641,0.961,12.48,001,person,0.798,1.591,40.04,000,person,2.532,5.867,49.28,009,bicycle,14.031,21.681,14.4,008,person,15.349,21.703,9.48,0.641,18.628,2,"bicycle,motorcycle,person"
0631,train,person,0079_20230824_143252,8,004,person,0.044,1.027,39.2,001,person,1.12,1.336,13.92,000,person,1.191,8.071,31.04,006,person,1.495,2.224,2.56,013,motorcycle,16.318,20.377,4.6,0.044,12.289,4,"motorcycle,person"
0632,train,person,0079_20230824_143252,8,003,person,0.044,1.022,39.2,000,person,1.338,8.243,32.56,001,person,1.694,1.924,15.44,006,person,1.757,2.491,0.88,013,motorcycle,15.935,19.97,4.6,0.044,12.42,4,"motorcycle,person"
0633,train,person,0079_20230824_143252,7,000,person,16.083,19.65,31.0,003,person,17.365,19.923,16.76,004,person,17.675,20.175,18.28,001,person,19.273,20.532,28.16,002,person,20.573,20.745,12.4,16.083,26.82,0,"motorcycle,person"
0634,train,person,0079_20230824_143252,2,003,person,1.495,2.224,2.56,004,person,2.507,2.858,0.88,,,,,,,,,,,,,,,,1.495,2.001,1,person
0635,train,person,0079_20230824_143252,7,013,motorcycle,23.79,32.135,4.36,000,person,42.408,44.418,22.6,001,person,42.537,42.712,16.44,003,person,42.842,43.127,20.08,004,person,42.93,43.31,21.6,23.79,42.48,0,"motorcycle,person"
0636,train,person,0079_20230824_143252,6,009,bicycle,4.39,13.162,12.8,000,person,4.924,12.404,21.2,001,person,13.105,13.105,0.24,002,person,15.203,21.036,9.48,011,person,16.752,22.399,10.0,4.39,12.998,0,"bicycle,person"
0637,train,bicycle,0079_20230824_143252,7,000,person,1.886,16.402,17.72,008,person,4.39,13.023,12.8,011,person,13.073,20.766,13.0,002,person,14.031,22.084,14.4,001,person,20.256,26.254,5.16,1.886,20.535,1,person
0638,train,person,0079_20230824_143252,4,000,person,20.007,20.67,15.8,001,person,20.823,21.792,15.8,002,person,20.843,21.953,15.8,009,bicycle,53.95,53.95,0.44,,,,,,20.007,28.906,0,"bicycle,person"
0639,train,person,0079_20230824_143252,6,002,person,0.641,0.961,12.48,001,person,1.408,2.233,3.24,000,person,6.751,14.731,13.0,009,bicycle,13.073,20.766,13.0,008,person,16.874,22.723,10.0,0.641,15.257,2,"bicycle,person"
0640,train,person,0079_20230824_143252,5,008,person,23.616,29.73,9.4,000,person,28.245,39.967,9.4,009,bicycle,36.158,47.231,4.12,002,person,51.339,52.712,0.8,011,person,51.644,53.502,1.32,23.616,38.2,0,"bicycle,person"
0641,train,motorcycle,0079_20230824_143252,5,004,person,15.935,20.56,4.6,003,person,16.318,20.823,4.6,000,person,18.218,21.999,4.6,007,person,23.79,32.135,4.36,005,person,37.07,38.913,1.04,15.935,22.266,0,person
0642,train,motorcycle,0079_20230824_143252,3,003,person,17.878,22.328,4.4,004,person,17.984,22.397,4.4,000,person,30.964,39.78,2.76,,,,,,,,,,,17.878,22.275,0,person
0643,train,motorcycle,0079_20230824_143252,3,002,person,15.734,20.666,3.8,001,person,15.745,20.836,3.8,000,person,16.72,21.503,3.8,,,,,,,,,,,15.734,16.066,0,person
0644,train,person,0080_20230824_143512,5,001,person,0.964,14.323,33.08,002,person,1.023,11.318,29.24,005,motorcycle,12.613,27.987,4.96,004,bicycle,17.693,24.893,10.44,003,person,40.316,40.499,10.96,0.964,14.522,2,"bicycle,motorcycle,person"
0645,train,person,0080_20230824_143512,5,000,person,0.964,14.323,33.08,002,person,4.144,8.695,29.24,005,motorcycle,15.064,21.975,4.96,004,bicycle,19.507,29.607,10.44,003,person,42.668,46.228,10.96,0.964,16.469,1,"bicycle,motorcycle,person"
0646,train,person,0080_20230824_143512,5,000,person,1.023,11.318,29.24,001,person,4.144,8.695,29.24,005,motorcycle,14.692,24.075,4.96,004,bicycle,18.345,27.284,10.44,003,person,39.571,41.798,10.96,1.023,15.555,1,"bicycle,motorcycle,person"
0647,train,person,0080_20230824_143512,5,004,bicycle,22.916,29.204,10.0,005,motorcycle,28.084,39.209,4.96,002,person,39.571,41.912,10.96,000,person,40.316,40.495,10.96,001,person,42.668,46.412,10.96,22.916,34.711,0,"bicycle,motorcycle,person"
0648,train,bicycle,0080_20230824_143512,5,000,person,17.693,25.563,10.44,002,person,18.345,27.96,10.44,001,person,19.507,29.921,10.44,003,person,22.916,29.253,10.0,005,motorcycle,26.155,35.908,4.04,17.693,20.923,0,"motorcycle,person"
0649,train,motorcycle,0080_20230824_143512,5,000,person,12.583,26.803,4.96,002,person,14.692,23.878,4.96,001,person,15.064,22.77,4.96,004,bicycle,27.884,36.883,4.04,003,person,27.984,38.346,4.96,12.583,19.641,0,"bicycle,person"
0650,train,person,0081_20230824_143943,5,004,person,1.16,6.57,9.28,002,person,13.092,16.673,39.76,003,person,23.817,27.501,10.4,001,bicycle,25.854,30.175,40.6,005,scooter,30.501,35.605,11.64,1.16,18.885,1,"bicycle,person,scooter"
0651,train,bicycle,0081_20230824_143943,5,005,scooter,19.369,19.67,2.16,000,person,25.854,29.953,40.6,004,person,35.755,39.125,9.36,003,person,35.974,40.264,10.48,002,person,38.127,41.033,21.4,19.369,31.016,0,"person,scooter"
0075,train,person,0081_20230824_143943,3,000,person,13.092,16.673,39.76,001,bicycle,38.127,40.979,21.4,005,scooter,43.567,48.062,11.64,,,,,,,,,,,13.092,31.595,0,"bicycle,person,scooter"
0076,train,person,0081_20230824_143943,3,004,person,21.085,23.585,23.2,000,person,23.817,27.346,10.4,001,bicycle,36.529,40.429,10.48,,,,,,,,,,,21.085,27.144,0,"bicycle,person"
0652,train,person,0081_20230824_143943,3,000,person,1.16,6.57,9.28,003,person,21.085,23.585,23.2,001,bicycle,35.755,39.125,9.36,,,,,,,,,,,1.16,19.333,1,"bicycle,person"
0653,train,scooter,0081_20230824_143943,3,001,bicycle,19.369,19.856,2.16,000,person,30.501,35.887,11.64,002,person,43.567,48.402,11.64,,,,,,,,,,,19.369,31.146,0,"bicycle,person"
0654,train,person,0082_20230824_144648,4,004,motorcycle,6.677,26.721,5.16,003,bicycle,19.607,26.642,9.0,002,person,34.138,36.345,16.12,001,person,39.766,41.33,27.76,,,,,,6.677,25.047,0,"bicycle,motorcycle,person"
0655,train,person,0082_20230824_144648,3,003,bicycle,20.597,30.914,9.0,004,motorcycle,31.867,35.644,5.16,000,person,39.766,41.33,27.76,,,,,,,,,,,20.597,30.743,0,"bicycle,motorcycle,person"
0656,train,person,0082_20230824_144648,1,000,person,34.138,36.345,16.12,,,,,,,,,,,,,,,,,,,,,34.138,34.138,0,person
0657,train,bicycle,0082_20230824_144648,2,000,person,19.607,26.642,9.0,001,person,20.597,30.914,9.0,,,,,,,,,,,,,,,,19.607,20.102,0,person
0658,train,motorcycle,0082_20230824_144648,2,000,person,6.459,23.509,5.16,001,person,31.867,35.156,5.16,,,,,,,,,,,,,,,,6.459,19.163,0,person
0659,train,bicycle,0083_20230824_145206,4,004,scooter,1.255,2.626,16.8,006,bicycle,1.461,1.809,4.0,001,person,17.597,20.725,12.32,002,person,18.72,22.946,13.36,,,,,,1.255,9.758,2,"bicycle,person,scooter"
0660,train,person,0083_20230824_145206,6,003,person,0.837,9.252,20.56,002,person,1.239,4.213,28.92,006,bicycle,16.848,19.425,4.0,000,bicycle,17.597,20.861,12.32,005,bicycle,19.029,23.095,5.92,0.837,12.511,2,"bicycle,person,scooter"
0661,train,person,0083_20230824_145206,5,001,person,1.239,4.213,28.92,003,person,16.029,18.831,11.04,006,bicycle,18.454,21.375,4.0,000,bicycle,18.72,22.91,13.36,004,scooter,20.747,24.206,12.76,1.239,15.038,1,"bicycle,person,scooter"
0662,train,person,0083_20230824_145206,3,001,person,0.837,9.252,20.56,002,person,16.029,18.831,11.04,005,bicycle,25.305,28.801,5.92,,,,,,,,,,,0.837,14.057,1,"bicycle,person"
0663,train,scooter,0083_20230824_145206,4,000,bicycle,1.255,2.549,16.8,006,bicycle,3.435,3.647,4.0,001,person,19.516,22.338,11.72,002,person,20.747,24.206,12.76,,,,,,1.255,11.238,1,"bicycle,person"
0664,train,bicycle,0083_20230824_145206,2,001,person,19.029,23.095,5.92,003,person,25.305,28.801,5.92,,,,,,,,,,,,,,,,19.029,22.167,0,person
0665,train,bicycle,0083_20230824_145206,4,000,bicycle,1.418,1.773,4.0,004,scooter,3.435,3.678,4.0,001,person,16.848,19.725,4.0,002,person,17.932,21.062,4.0,,,,,,1.418,9.908,1,"bicycle,person,scooter"
0666,train,bicycle,0084_20230824_145407,7,002,person,2.363,19.447,31.04,003,person,3.065,14.527,18.72,006,motorcycle,3.592,20.459,5.2,008,bicycle,6.334,20.211,4.52,007,motorcycle,12.783,17.2,4.88,2.363,10.329,0,"bicycle,motorcycle,person"
0667,train,person,0084_20230824_145407,6,007,motorcycle,13.654,25.661,4.88,008,bicycle,17.057,21.236,4.52,000,bicycle,18.817,25.687,52.52,006,motorcycle,19.576,25.232,5.2,002,person,24.442,30.346,28.16,13.654,19.775,0,"bicycle,motorcycle,person"
0668,train,person,0084_20230824_145407,7,003,person,0.18,0.623,33.16,000,bicycle,2.363,19.447,31.04,006,motorcycle,4.68,11.334,5.2,008,bicycle,7.16,11.745,4.52,007,motorcycle,16.011,24.02,4.88,0.18,12.77,1,"bicycle,motorcycle,person"
0669,train,person,0084_20230824_145407,7,002,person,0.087,0.607,33.16,000,bicycle,3.065,14.232,18.72,008,bicycle,8.292,13.804,2.44,006,motorcycle,11.13,15.39,1.68,007,motorcycle,16.444,24.553,4.88,0.087,14.16,1,"bicycle,motorcycle,person"
0077,train,bicycle,0084_20230824_145407,1,000,bicycle,25.35,32.52,8.76,,,,,,,,,,,,,,,,,,,,,25.35,25.35,0,bicycle
0670,train,person,0084_20230824_145407,2,002,person,34.555,36.489,11.2,003,person,34.998,36.781,11.0,,,,,,,,,,,,,,,,34.555,34.776,0,person
0078,train,motorcycle,0084_20230824_145407,5,000,bicycle,3.592,22.213,5.2,002,person,4.68,11.926,5.2,008,bicycle,7.501,7.917,3.76,003,person,8.333,13.979,1.68,001,person,19.576,25.409,5.2,3.592,8.736,0,"bicycle,person"
0671,train,motorcycle,0084_20230824_145407,4,000,bicycle,12.783,17.422,4.88,001,person,13.654,24.759,4.88,002,person,16.011,24.02,4.88,003,person,16.444,24.342,4.88,,,,,,12.783,14.723,0,"bicycle,person"
0672,train,bicycle,0084_20230824_145407,5,000,bicycle,6.334,20.211,4.52,002,person,7.16,12.445,4.52,006,motorcycle,7.501,7.917,3.76,003,person,7.844,12.953,2.44,001,person,17.219,21.73,4.52,6.334,9.212,0,"bicycle,motorcycle,person"
0673,train,person,0085_20230824_145733,9,008,bicycle,1.499,2.011,5.32,003,bicycle,11.113,30.173,14.8,006,motorcycle,26.82,33.778,6.0,009,motorcycle,36.154,37.785,4.28,004,bicycle,41.039,42.118,6.68,1.499,32.58,1,"bicycle,motorcycle,person"
0674,train,person,0085_20230824_145733,5,002,person,0.478,1.409,16.44,003,bicycle,19.502,20.895,4.08,009,motorcycle,20.665,35.027,4.2,007,motorcycle,22.045,25.453,5.44,000,person,45.756,50.143,37.28,0.478,21.689,1,"bicycle,motorcycle,person"
0079,train,person,0085_20230824_145733,2,001,person,0.478,1.391,16.44,000,person,46.726,47.981,16.44,,,,,,,,,,,,,,,,0.478,23.602,1,person
0675,train,bicycle,0085_20230824_145733,5,000,person,9.98,29.641,14.8,009,motorcycle,17.195,39.865,4.16,001,person,19.502,20.895,4.08,008,bicycle,21.6,28.358,5.32,007,motorcycle,28.857,36.684,2.0,9.98,19.427,0,"bicycle,motorcycle,person"
