traj_id,split,class_name,seq_folder,n_coexisting_agents,coexisting_classes,min_dist_overall,n_frames_below_3m,n_close_agents,n1_traj_id,n1_class,n1_common_timestamps,n1_frames_below_3m,n1_min_dist,n1_mean_dist,n1_overlap_sec,n2_traj_id,n2_class,n2_common_timestamps,n2_frames_below_3m,n2_min_dist,n2_mean_dist,n2_overlap_sec,n3_traj_id,n3_class,n3_common_timestamps,n3_frames_below_3m,n3_min_dist,n3_mean_dist,n3_overlap_sec,n4_traj_id,n4_class,n4_common_timestamps,n4_frames_below_3m,n4_min_dist,n4_mean_dist,n4_overlap_sec,n5_traj_id,n5_class,n5_common_timestamps,n5_frames_below_3m,n5_min_dist,n5_mean_dist,n5_overlap_sec
0665,train,bicycle,0083_20230824_145206,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0666,train,bicycle,0084_20230824_145407,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0667,train,person,0084_20230824_145407,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0668,train,person,0084_20230824_145407,1,person,34.555,0,0,0670,person,29,0,34.555,36.489,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0669,train,person,0084_20230824_145407,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0077,train,bicycle,0084_20230824_145407,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0670,train,person,0084_20230824_145407,1,person,34.555,0,0,0668,person,29,0,34.555,36.489,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0078,train,motorcycle,0084_20230824_145407,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0671,train,motorcycle,0084_20230824_145407,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0672,train,bicycle,0084_20230824_145407,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0673,train,person,0085_20230824_145733,3,bicycle,1.499,14,1,0680,bicycle,14,14,1.499,2.011,5.32,0676,bicycle,17,0,41.039,42.118,6.68,0677,bicycle,16,0,41.127,42.261,6.08,,,,,,,,,,,,,,
0674,train,person,0085_20230824_145733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0079,train,person,0085_20230824_145733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0675,train,bicycle,0085_20230824_145733,2,motorcycle,28.857,0,0,0679,motorcycle,6,0,28.857,36.684,2.0,0678,motorcycle,1,0,37.938,37.938,0.0,,,,,,,,,,,,,,,,,,,,,
0676,train,bicycle,0085_20230824_145733,2,"bicycle,person",3.54,0,0,0677,bicycle,16,0,3.54,4.3,6.08,0673,person,17,0,41.039,42.118,6.68,,,,,,,,,,,,,,,,,,,,,
0677,train,bicycle,0085_20230824_145733,2,"bicycle,person",3.54,0,0,0676,bicycle,16,0,3.54,4.3,6.08,0673,person,16,0,41.127,42.261,6.08,,,,,,,,,,,,,,,,,,,,,
0678,train,motorcycle,0085_20230824_145733,1,bicycle,37.938,0,0,0675,bicycle,1,0,37.938,37.938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0679,train,motorcycle,0085_20230824_145733,1,bicycle,28.857,0,0,0675,bicycle,6,0,28.857,36.684,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0680,train,bicycle,0085_20230824_145733,1,person,1.499,14,1,0673,person,14,14,1.499,2.011,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0681,train,motorcycle,0085_20230824_145733,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0682,train,person,0086_20230824_150233,6,"bicycle,person",0.591,18,2,0080,person,61,6,0.591,9.465,24.12,0685,person,57,12,2.477,9.828,22.64,0683,bicycle,86,0,4.617,17.505,34.32,0696,bicycle,13,0,24.241,25.651,5.08,0689,person,35,0,35.194,36.678,13.8
0683,train,bicycle,0086_20230824_150233,6,"bicycle,person",1.536,1,1,0696,bicycle,1,1,1.536,1.536,0.32,0682,person,86,0,4.617,17.505,34.32,0080,person,71,0,6.744,19.435,28.12,0685,person,67,0,20.547,25.622,26.64,0689,person,35,0,23.074,28.505,13.8
0684,train,person,0086_20230824_150233,1,bicycle,2.49,1,1,0688,bicycle,36,1,2.49,18.458,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0080,train,person,0086_20230824_150233,5,"bicycle,person",0.591,17,2,0682,person,61,6,0.591,9.465,24.12,0685,person,67,11,1.365,11.096,26.64,0683,bicycle,71,0,6.744,19.435,28.12,0689,person,35,0,41.594,43.401,13.72,0687,person,36,0,49.21,49.84,14.32
0685,train,person,0086_20230824_150233,5,"bicycle,person",1.365,23,2,0080,person,67,11,1.365,11.096,26.64,0682,person,57,12,2.477,9.828,22.64,0683,bicycle,67,0,20.547,25.622,26.64,0689,person,31,0,45.304,51.298,12.24,0687,person,36,0,46.541,48.837,14.32
0686,train,person,0086_20230824_150233,1,person,1.967,5,1,0081,person,45,5,1.967,11.619,17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0081,train,person,0086_20230824_150233,1,person,1.967,5,1,0686,person,45,5,1.967,11.619,17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0687,train,person,0086_20230824_150233,4,"bicycle,person",27.063,0,0,0683,bicycle,36,0,27.063,27.7,14.32,0682,person,26,0,45.429,47.056,10.32,0685,person,36,0,46.541,48.837,14.32,0080,person,36,0,49.21,49.84,14.32,,,,,,,
0688,train,bicycle,0086_20230824_150233,1,person,2.49,1,1,0684,person,36,1,2.49,18.458,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0689,train,person,0086_20230824_150233,4,"bicycle,person",23.074,0,0,0683,bicycle,35,0,23.074,28.505,13.8,0682,person,35,0,35.194,36.678,13.8,0080,person,35,0,41.594,43.401,13.72,0685,person,31,0,45.304,51.298,12.24,,,,,,,
0690,train,scooter,0086_20230824_150233,1,person,24.836,0,0,0691,person,26,0,24.836,29.492,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0691,train,person,0086_20230824_150233,1,scooter,24.836,0,0,0690,scooter,26,0,24.836,29.492,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0692,train,person,0086_20230824_150233,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0693,train,bicycle,0086_20230824_150233,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0694,train,motorcycle,0086_20230824_150233,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0695,train,bicycle,0086_20230824_150233,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0696,train,bicycle,0086_20230824_150233,2,"bicycle,person",1.536,1,1,0683,bicycle,1,1,1.536,1.536,0.32,0682,person,13,0,24.241,25.651,5.08,,,,,,,,,,,,,,,,,,,,,
0697,train,person,0087_20230824_150412,1,scooter,11.16,0,0,0698,scooter,64,0,11.16,18.467,25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0698,train,scooter,0087_20230824_150412,1,person,11.16,0,0,0697,person,64,0,11.16,18.467,25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0699,train,person,0087_20230824_150412,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0700,train,person,0088_20230824_150626,1,scooter,2.399,2,1,0702,scooter,50,2,2.399,17.992,19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0701,train,person,0088_20230824_150626,1,scooter,39.059,0,0,0704,scooter,12,0,39.059,41.099,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0702,train,scooter,0088_20230824_150626,1,person,2.399,2,1,0700,person,50,2,2.399,17.992,19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0703,train,scooter,0088_20230824_150626,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0704,train,scooter,0088_20230824_150626,1,person,39.059,0,0,0701,person,12,0,39.059,41.099,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0705,train,motorcycle,0088_20230824_150626,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0706,train,person,0089_20230824_150838,2,"bicycle,person",1.215,9,1,0710,person,73,9,1.215,13.512,28.84,0713,bicycle,15,0,47.298,49.31,5.72,,,,,,,,,,,,,,,,,,,,,
0707,train,person,0089_20230824_150838,2,motorcycle,15.329,0,0,0714,motorcycle,13,0,15.329,20.884,4.92,0715,motorcycle,9,0,16.778,23.777,3.4,,,,,,,,,,,,,,,,,,,,,
0708,train,person,0089_20230824_150838,1,bicycle,1.08,6,1,0712,bicycle,24,6,1.08,5.336,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0709,train,person,0089_20230824_150838,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0710,train,person,0089_20230824_150838,2,"bicycle,person",1.215,9,1,0706,person,73,9,1.215,13.512,28.84,0713,bicycle,15,0,35.701,41.293,5.72,,,,,,,,,,,,,,,,,,,,,
0711,train,scooter,0089_20230824_150838,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0712,train,bicycle,0089_20230824_150838,1,person,1.08,6,1,0708,person,24,6,1.08,5.336,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0713,train,bicycle,0089_20230824_150838,2,person,35.701,0,0,0710,person,15,0,35.701,41.293,5.72,0706,person,15,0,47.298,49.31,5.72,,,,,,,,,,,,,,,,,,,,,
0714,train,motorcycle,0089_20230824_150838,1,person,15.329,0,0,0707,person,13,0,15.329,20.884,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0715,train,motorcycle,0089_20230824_150838,1,person,16.778,0,0,0707,person,9,0,16.778,23.777,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0716,train,person,0090_20230824_151030,1,person,19.568,0,0,0723,person,32,0,19.568,23.148,12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0717,train,person,0090_20230824_151030,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0718,train,person,0090_20230824_151030,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0719,train,person,0090_20230824_151030,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0720,train,person,0090_20230824_151030,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0721,train,bicycle,0090_20230824_151030,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0722,train,person,0090_20230824_151030,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0723,train,person,0090_20230824_151030,1,person,19.568,0,0,0716,person,32,0,19.568,23.148,12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724,train,person,0091_20230824_151258,1,person,0.63,73,1,0082,person,73,73,0.63,0.847,29.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0725,train,person,0091_20230824_151258,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0726,train,person,0091_20230824_151258,3,person,2.573,1,1,0734,person,33,1,2.573,20.442,13.12,0730,person,74,0,14.076,20.506,29.56,0731,person,71,0,18.909,26.821,28.04,,,,,,,,,,,,,,
0727,train,person,0091_20230824_151258,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0728,train,person,0091_20230824_151258,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0729,train,person,0091_20230824_151258,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0730,train,person,0091_20230824_151258,2,person,1.118,9,1,0731,person,72,9,1.118,10.586,28.44,0726,person,74,0,14.076,20.506,29.56,,,,,,,,,,,,,,,,,,,,,
0082,train,person,0091_20230824_151258,1,person,0.63,73,1,0724,person,73,73,0.63,0.847,29.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0731,train,person,0091_20230824_151258,2,person,1.118,9,1,0730,person,72,9,1.118,10.586,28.44,0726,person,71,0,18.909,26.821,28.04,,,,,,,,,,,,,,,,,,,,,
0732,train,person,0091_20230824_151258,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0733,train,person,0091_20230824_151258,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0734,train,person,0091_20230824_151258,1,person,2.573,1,1,0726,person,33,1,2.573,20.442,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0735,train,person,0091_20230824_151258,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0736,train,person,0092_20230824_151421,1,person,2.168,3,1,0737,person,80,3,2.168,18.904,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0737,train,person,0092_20230824_151421,1,person,2.168,3,1,0736,person,80,3,2.168,18.904,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0738,train,person,0092_20230824_151421,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0739,train,person,0092_20230824_151421,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0740,train,person,0092_20230824_151421,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0741,train,bicycle,0093_20230824_151722,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0742,train,person,0093_20230824_151722,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0743,train,person,0093_20230824_151722,1,person,4.205,0,0,0746,person,44,0,4.205,5.183,17.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0744,train,motorcycle,0093_20230824_151722,1,bicycle,37.163,0,0,0750,bicycle,7,0,37.163,43.005,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0745,train,person,0093_20230824_151722,1,motorcycle,32.935,0,0,0752,motorcycle,7,0,32.935,44.079,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0746,train,person,0093_20230824_151722,1,person,4.205,0,0,0743,person,44,0,4.205,5.183,17.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0747,train,person,0093_20230824_151722,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0748,train,bicycle,0093_20230824_151722,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0749,train,person,0093_20230824_151722,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0750,train,bicycle,0093_20230824_151722,1,motorcycle,37.163,0,0,0744,motorcycle,7,0,37.163,43.005,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0751,train,motorcycle,0093_20230824_151722,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0752,train,motorcycle,0093_20230824_151722,1,person,32.935,0,0,0745,person,7,0,32.935,44.079,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0753,train,person,0094_20230824_152024,1,person,8.517,0,0,0755,person,45,0,8.517,15.206,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0754,train,scooter,0094_20230824_152024,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0755,train,person,0094_20230824_152024,1,person,8.517,0,0,0753,person,45,0,8.517,15.206,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0756,train,scooter,0094_20230824_152024,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0757,train,scooter,0094_20230824_152024,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0758,train,motorcycle,0094_20230824_152024,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0759,train,motorcycle,0094_20230824_152024,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0760,train,motorcycle,0094_20230824_152024,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0761,train,person,0095_20230824_152228,1,person,23.02,0,0,0083,person,130,0,23.02,25.711,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0083,train,person,0095_20230824_152228,1,person,23.02,0,0,0761,person,130,0,23.02,25.711,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0762,train,bicycle,0095_20230824_152228,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0763,train,person,0095_20230824_152228,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0764,train,person,0095_20230824_152228,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0765,train,motorcycle,0095_20230824_152228,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0766,train,stroller,0096_20230824_152618,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0767,train,person,0096_20230824_152618,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0768,train,person,0097_20230824_153244,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0084,train,person,0097_20230824_153244,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0769,train,person,0097_20230824_153244,2,bicycle,1.472,9,1,0085,bicycle,38,9,1.472,7.327,15.08,0771,bicycle,23,0,4.594,18.153,8.88,,,,,,,,,,,,,,,,,,,,,
0085,train,bicycle,0097_20230824_153244,2,"bicycle,person",1.472,9,1,0769,person,38,9,1.472,7.327,15.08,0771,bicycle,21,0,14.117,22.543,8.08,,,,,,,,,,,,,,,,,,,,,
0770,train,bicycle,0097_20230824_153244,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0771,train,bicycle,0097_20230824_153244,2,"bicycle,person",4.594,0,0,0769,person,23,0,4.594,18.153,8.88,0085,bicycle,21,0,14.117,22.543,8.08,,,,,,,,,,,,,,,,,,,,,
0772,train,person,0098_20230824_153647,2,"motorcycle,person",4.81,0,0,0086,motorcycle,10,0,4.81,17.752,3.76,0774,person,47,0,20.241,23.349,18.64,,,,,,,,,,,,,,,,,,,,,
0773,train,bicycle,0098_20230824_153647,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0774,train,person,0098_20230824_153647,2,"motorcycle,person",20.2,0,0,0086,motorcycle,10,0,20.2,37.415,3.76,0772,person,47,0,20.241,23.349,18.64,,,,,,,,,,,,,,,,,,,,,
0086,train,motorcycle,0098_20230824_153647,2,person,4.81,0,0,0772,person,10,0,4.81,17.752,3.76,0774,person,10,0,20.2,37.415,3.76,,,,,,,,,,,,,,,,,,,,,
0775,train,person,0099_20230824_153922,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0776,train,person,0099_20230824_153922,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0777,train,person,0099_20230824_153922,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0778,train,person,0099_20230824_153922,1,bicycle,18.566,0,0,0779,bicycle,18,0,18.566,23.936,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0779,train,bicycle,0099_20230824_153922,1,person,18.566,0,0,0778,person,18,0,18.566,23.936,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0780,train,person,0100_20230523_092906,1,motorcycle,5.444,0,0,0088,motorcycle,27,0,5.444,15.481,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0087,train,person,0100_20230523_092906,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0781,train,person,0100_20230523_092906,1,person,2.228,5,1,0782,person,76,5,2.228,11.752,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0782,train,person,0100_20230523_092906,1,person,2.228,5,1,0781,person,76,5,2.228,11.752,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0783,train,bicycle,0100_20230523_092906,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0088,train,motorcycle,0100_20230523_092906,1,person,5.444,0,0,0780,person,27,0,5.444,15.481,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0784,train,bicycle,0100_20230523_092906,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0785,train,person,0100_20230523_092906,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0089,train,bicycle,0100_20230523_092906,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0786,train,person,0101_20230523_093523,3,person,1.358,86,2,0787,person,106,5,1.358,18.71,42.12,0090,person,123,81,1.941,2.829,49.12,0789,person,82,0,21.595,25.29,32.4,,,,,,,,,,,,,,
0090,train,person,0101_20230523_093523,3,person,1.901,85,2,0787,person,106,4,1.901,18.914,42.12,0786,person,123,81,1.941,2.829,49.12,0789,person,82,0,20.351,24.668,32.4,,,,,,,,,,,,,,
0787,train,person,0101_20230523_093523,3,person,1.204,18,3,0789,person,82,9,1.204,14.521,32.4,0786,person,106,5,1.358,18.71,42.12,0090,person,106,4,1.901,18.914,42.12,,,,,,,,,,,,,,
0788,train,person,0101_20230523_093523,1,person,0.399,31,1,0790,person,71,31,0.399,10.798,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0789,train,person,0101_20230523_093523,3,person,1.204,9,1,0787,person,82,9,1.204,14.521,32.4,0090,person,82,0,20.351,24.668,32.4,0786,person,82,0,21.595,25.29,32.4,,,,,,,,,,,,,,
0790,train,person,0101_20230523_093523,1,person,0.399,31,1,0788,person,71,31,0.399,10.798,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0791,train,person,0101_20230523_093523,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0792,train,stroller,0102_20230525_072238,1,motorcycle,3.986,0,0,0798,motorcycle,12,0,3.986,13.728,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0793,train,person,0102_20230525_072238,1,scooter,1.969,16,1,0795,scooter,84,16,1.969,5.268,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0794,train,person,0102_20230525_072238,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0795,train,scooter,0102_20230525_072238,1,person,1.969,16,1,0793,person,84,16,1.969,5.268,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0796,train,person,0102_20230525_072238,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0797,train,person,0102_20230525_072238,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0091,train,person,0102_20230525_072238,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0798,train,motorcycle,0102_20230525_072238,1,stroller,3.986,0,0,0792,stroller,12,0,3.986,13.728,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0799,train,motorcycle,0102_20230525_072238,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0800,train,person,0103_20230526_054435,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0801,train,bicycle,0103_20230526_054435,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0802,train,person,0103_20230526_054435,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0803,train,scooter,0103_20230526_054435,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0804,train,bicycle,0103_20230526_054435,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0805,train,motorcycle,0103_20230526_054435,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0806,train,bicycle,0103_20230526_054435,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0807,train,person,0104_20230720_111734,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0808,train,person,0104_20230720_111734,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0809,train,person,0104_20230720_111734,1,bicycle,1.446,10,1,0810,bicycle,65,10,1.446,6.632,25.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0810,train,bicycle,0104_20230720_111734,1,person,1.446,10,1,0809,person,65,10,1.446,6.632,25.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0811,train,person,0105_20230907_093826,2,person,1.008,184,2,0815,person,93,71,1.008,2.352,36.8,0812,person,113,113,1.344,1.941,45.0,,,,,,,,,,,,,,,,,,,,,
0812,train,person,0105_20230907_093826,2,person,1.344,130,2,0811,person,113,113,1.344,1.941,45.0,0815,person,93,17,1.882,3.425,36.8,,,,,,,,,,,,,,,,,,,,,
0813,train,person,0105_20230907_093826,1,scooter,2.215,7,1,0816,scooter,30,7,2.215,9.259,11.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0814,train,person,0105_20230907_093826,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0815,train,person,0105_20230907_093826,2,person,1.008,88,2,0811,person,93,71,1.008,2.352,36.8,0812,person,93,17,1.882,3.425,36.8,,,,,,,,,,,,,,,,,,,,,
0816,train,scooter,0105_20230907_093826,1,person,2.215,7,1,0813,person,30,7,2.215,9.259,11.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0817,train,person,0105_20230907_093826,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0818,train,person,0106_20230907_094109,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0819,train,stroller,0106_20230907_094109,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0092,train,person,0106_20230907_094109,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0820,train,person,0107_20230907_094835,1,person,18.387,0,0,0821,person,64,0,18.387,21.621,25.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0821,train,person,0107_20230907_094835,1,person,18.387,0,0,0820,person,64,0,18.387,21.621,25.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0822,train,person,0107_20230907_094835,1,person,11.695,0,0,0825,person,36,0,11.695,14.128,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0823,train,person,0107_20230907_094835,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824,train,bicycle,0107_20230907_094835,0,,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
