traj_id,split,class_name,seq_folder,total_interactions,interactions_with_vrus,interactions_with_vehicles,n_vru_coexisting,n_vru_close,min_dist_vru,n_frames_below_3m_vru,vru_classes_nearby,n_vehicle_coexisting,n_vehicle_close,min_dist_vehicle,n_frames_below_3m_veh,closest_agent_id,closest_agent_type,closest_agent_class,closest_agent_dist,closest_agent_common_ts
0084,train,person,0097_20230824_153244,2,0,2,0,0,-1,0,,2,0,8.399,0,1000,vehicle,car,8.399,10
0769,train,person,0097_20230824_153244,6,2,4,2,1,1.472,9,bicycle,4,0,9.976,0,003,vru,bicycle,1.472,38
0085,train,bicycle,0097_20230824_153244,6,2,4,2,1,1.472,9,"bicycle,person",4,0,8.8,0,002,vru,person,1.472,38
0770,train,bicycle,0097_20230824_153244,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0771,train,bicycle,0097_20230824_153244,5,2,3,2,0,4.594,0,"bicycle,person",3,0,8.041,0,002,vru,person,4.594,23
0772,train,person,0098_20230824_153647,5,2,3,2,0,4.81,0,"motorcycle,person",3,0,6.853,0,003,vru,motorcycle,4.81,10
0773,train,bicycle,0098_20230824_153647,3,0,3,0,0,-1,0,,3,0,11.537,0,1014,vehicle,car,11.537,13
0774,train,person,0098_20230824_153647,3,2,1,2,0,20.2,0,"motorcycle,person",1,0,12.286,0,1018,vehicle,car,12.286,16
0086,train,motorcycle,0098_20230824_153647,2,2,0,2,0,4.81,0,person,0,0,-1,0,000,vru,person,4.81,10
0775,train,person,0099_20230824_153922,4,0,4,0,0,-1,0,,4,0,12.902,0,1050,vehicle,car,12.902,12
0776,train,person,0099_20230824_153922,3,0,3,0,0,-1,0,,3,0,7.311,0,1044,vehicle,car,7.311,14
0777,train,person,0099_20230824_153922,9,0,9,0,0,-1,0,,9,0,5.599,0,1004,vehicle,car,5.599,9
0778,train,person,0099_20230824_153922,2,1,1,1,0,18.566,0,bicycle,1,0,7.499,0,1019,vehicle,car,7.499,10
0779,train,bicycle,0099_20230824_153922,2,1,1,1,0,18.566,0,person,1,0,11.985,0,1019,vehicle,car,11.985,8
0780,train,person,0100_20230523_092906,4,1,3,1,0,5.444,0,motorcycle,3,0,13.814,0,005,vru,motorcycle,5.444,27
0087,train,person,0100_20230523_092906,2,0,2,0,0,-1,0,,2,0,18.713,0,1029,vehicle,car,18.713,13
0781,train,person,0100_20230523_092906,3,1,2,1,1,2.228,5,person,2,0,18.383,0,003,vru,person,2.228,76
0782,train,person,0100_20230523_092906,2,1,1,1,1,2.228,5,person,1,0,27.388,0,002,vru,person,2.228,76
0783,train,bicycle,0100_20230523_092906,1,0,1,0,0,-1,0,,1,0,26.691,0,1055,vehicle,car,26.691,55
0088,train,motorcycle,0100_20230523_092906,3,1,2,1,0,5.444,0,person,2,0,9.425,0,000,vru,person,5.444,27
0784,train,bicycle,0100_20230523_092906,2,0,2,0,0,-1,0,,2,0,25.663,0,1058,vehicle,car,25.663,31
0785,train,person,0100_20230523_092906,1,0,1,0,0,-1,0,,1,0,14.442,0,1052,vehicle,car,14.442,2
0089,train,bicycle,0100_20230523_092906,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0786,train,person,0101_20230523_093523,5,3,2,3,2,1.358,86,person,2,0,4.102,0,002,vru,person,1.358,106
0090,train,person,0101_20230523_093523,5,3,2,3,2,1.901,85,person,2,0,3.567,0,002,vru,person,1.901,106
0787,train,person,0101_20230523_093523,5,3,2,3,3,1.204,18,person,2,0,16.137,0,004,vru,person,1.204,82
0788,train,person,0101_20230523_093523,5,1,4,1,1,0.399,31,person,4,0,5.161,0,005,vru,person,0.399,71
0789,train,person,0101_20230523_093523,4,3,1,3,1,1.204,9,person,1,0,17.04,0,002,vru,person,1.204,82
0790,train,person,0101_20230523_093523,4,1,3,1,1,0.399,31,person,3,0,14.179,0,003,vru,person,0.399,71
0791,train,person,0101_20230523_093523,2,0,2,0,0,-1,0,,2,0,26.292,0,1037,vehicle,car,26.292,24
0792,train,stroller,0102_20230525_072238,2,1,1,1,0,3.986,0,motorcycle,1,0,9.344,0,007,vru,motorcycle,3.986,12
0793,train,person,0102_20230525_072238,4,1,3,1,1,1.969,16,scooter,3,0,4.085,0,003,vru,scooter,1.969,84
0794,train,person,0102_20230525_072238,1,0,1,0,0,-1,0,,1,0,4.643,0,1025,vehicle,car,4.643,8
0795,train,scooter,0102_20230525_072238,4,1,3,1,1,1.969,16,person,3,0,5.109,0,001,vru,person,1.969,84
0796,train,person,0102_20230525_072238,1,0,1,0,0,-1,0,,1,0,21.193,0,1051,vehicle,car,21.193,33
0797,train,person,0102_20230525_072238,4,0,4,0,0,-1,0,,4,0,4.794,0,1004,vehicle,car,4.794,11
0091,train,person,0102_20230525_072238,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0798,train,motorcycle,0102_20230525_072238,1,1,0,1,0,3.986,0,stroller,0,0,-1,0,000,vru,stroller,3.986,12
0799,train,motorcycle,0102_20230525_072238,3,0,3,0,0,-1,0,,3,0,6.57,0,1056,vehicle,car,6.57,12
0800,train,person,0103_20230526_054435,5,0,5,0,0,-1,0,,5,0,6.449,0,1048,vehicle,car,6.449,72
0801,train,bicycle,0103_20230526_054435,2,0,2,0,0,-1,0,,2,0,14.309,0,1013,vehicle,car,14.309,23
0802,train,person,0103_20230526_054435,6,0,6,0,0,-1,0,,6,0,13.888,0,1019,vehicle,car,13.888,17
0803,train,scooter,0103_20230526_054435,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0804,train,bicycle,0103_20230526_054435,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0805,train,motorcycle,0103_20230526_054435,4,0,4,0,0,-1,0,,4,0,11.074,0,1022,vehicle,car,11.074,8
0806,train,bicycle,0103_20230526_054435,1,0,1,0,0,-1,0,,1,0,43.656,0,1000,vehicle,car,43.656,5
0807,train,person,0104_20230720_111734,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0808,train,person,0104_20230720_111734,2,0,2,0,0,-1,0,,2,0,6.385,0,1017,vehicle,car,6.385,84
0809,train,person,0104_20230720_111734,2,1,1,1,1,1.446,10,bicycle,1,0,6.286,0,003,vru,bicycle,1.446,65
0810,train,bicycle,0104_20230720_111734,2,1,1,1,1,1.446,10,person,1,0,6.949,0,002,vru,person,1.446,65
0811,train,person,0105_20230907_093826,5,2,3,2,2,1.008,184,person,3,0,7.112,0,004,vru,person,1.008,93
0812,train,person,0105_20230907_093826,5,2,3,2,2,1.344,130,person,3,0,6.834,0,000,vru,person,1.344,113
0813,train,person,0105_20230907_093826,1,1,0,1,1,2.215,7,scooter,0,0,-1,0,005,vru,scooter,2.215,30
0814,train,person,0105_20230907_093826,2,0,2,0,0,-1,0,,2,0,11.48,0,1004,vehicle,car,11.48,12
0815,train,person,0105_20230907_093826,4,2,2,2,2,1.008,88,person,2,0,13.868,0,000,vru,person,1.008,93
0816,train,scooter,0105_20230907_093826,1,1,0,1,1,2.215,7,person,0,0,-1,0,002,vru,person,2.215,30
0817,train,person,0105_20230907_093826,2,0,2,0,0,-1,0,,2,0,29.427,0,1015,vehicle,car,29.427,25
0818,train,person,0106_20230907_094109,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0819,train,stroller,0106_20230907_094109,3,0,3,0,0,-1,0,,3,0,16.775,0,1018,vehicle,car,16.775,29
0092,train,person,0106_20230907_094109,1,0,1,0,0,-1,0,,1,0,22.091,0,1010,vehicle,car,22.091,17
0820,train,person,0107_20230907_094835,3,1,2,1,0,18.387,0,person,2,0,54.184,0,001,vru,person,18.387,64
0821,train,person,0107_20230907_094835,1,1,0,1,0,18.387,0,person,0,0,-1,0,000,vru,person,18.387,64
0822,train,person,0107_20230907_094835,3,1,2,1,0,11.695,0,person,2,0,19.535,0,005,vru,person,11.695,36
0823,train,person,0107_20230907_094835,2,0,2,0,0,-1,0,,2,0,16.29,0,1014,vehicle,car,16.29,17
0824,train,bicycle,0107_20230907_094835,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0825,train,person,0107_20230907_094835,2,1,1,1,0,11.695,0,person,1,0,13.888,0,002,vru,person,11.695,36
0826,train,motorcycle,0107_20230907_094835,1,0,1,0,0,-1,0,,1,0,10.724,0,1025,vehicle,car,10.724,8
0827,train,person,0108_20230907_095021,5,3,2,3,2,1.027,40,"bicycle,person",2,0,5.791,0,005,vru,person,1.027,44
0828,train,person,0108_20230907_095021,2,0,2,0,0,-1,0,,2,0,6.184,0,1002,vehicle,car,6.184,13
0829,train,bicycle,0108_20230907_095021,5,3,2,3,2,1.569,41,person,2,0,3.735,0,005,vru,person,1.569,44
0830,train,person,0108_20230907_095021,3,2,1,2,0,33.692,0,"bicycle,person",1,0,39.695,0,000,vru,person,33.692,25
0831,train,person,0108_20230907_095021,2,0,2,0,0,-1,0,,2,0,10.737,0,1015,vehicle,car,10.737,45
0832,train,person,0108_20230907_095021,4,2,2,2,2,1.027,17,"bicycle,person",2,0,6.065,0,000,vru,person,1.027,44
0833,train,person,0108_20230907_095021,1,0,1,0,0,-1,0,,1,0,39.393,0,1018,vehicle,car,39.393,32
0834,train,motorcycle,0108_20230907_095021,1,0,1,0,0,-1,0,,1,0,9.033,0,1017,vehicle,car,9.033,13
0835,train,bicycle,0109_20230907_095557,6,1,5,1,0,19.782,0,stroller,5,0,6.829,0,1018,vehicle,car,6.829,15
0836,train,stroller,0109_20230907_095557,7,2,5,2,0,15.541,0,"bicycle,motorcycle",5,0,4.893,0,1049,vehicle,car,4.893,17
0837,train,person,0109_20230907_095557,1,0,1,0,0,-1,0,,1,0,5.032,0,1036,vehicle,car,5.032,13
0838,train,bicycle,0109_20230907_095557,4,0,4,0,0,-1,0,,4,0,3.266,0,1040,vehicle,car,3.266,12
0839,train,bicycle,0109_20230907_095557,3,0,3,0,0,-1,0,,3,0,3.842,0,1038,vehicle,car,3.842,12
0840,train,motorcycle,0109_20230907_095557,2,1,1,1,0,15.541,0,stroller,1,0,9.287,0,1057,vehicle,car,9.287,6
0841,train,motorcycle,0109_20230907_095557,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0842,train,motorcycle,0109_20230907_095557,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0093,train,person,0110_20230907_100145,3,1,2,1,1,0.138,18,person,2,0,12.97,0,002,vru,person,0.138,73
0843,train,person,0110_20230907_100145,3,0,3,0,0,-1,0,,3,0,3.142,0,1038,vehicle,car,3.142,20
0844,train,person,0110_20230907_100145,3,1,2,1,1,0.138,18,person,2,0,15.3,0,000,vru,person,0.138,73
0845,train,person,0110_20230907_100145,3,0,3,0,0,-1,0,,3,0,7.144,0,1031,vehicle,car,7.144,12
0846,train,person,0110_20230907_100145,11,0,11,0,0,-1,0,,11,0,5.08,0,1033,vehicle,car,5.08,29
0847,train,motorcycle,0110_20230907_100145,2,0,2,0,0,-1,0,,2,0,6.24,0,1048,vehicle,car,6.24,10
0848,train,motorcycle,0110_20230907_100145,2,0,2,0,0,-1,0,,2,0,6.047,0,1045,vehicle,car,6.047,10
0849,train,person,0111_20230907_100700,2,2,0,2,1,1.807,58,person,0,0,-1,0,001,vru,person,1.807,96
0850,train,person,0111_20230907_100700,2,2,0,2,1,1.807,58,person,0,0,-1,0,000,vru,person,1.807,96
0851,train,person,0111_20230907_100700,2,0,2,0,0,-1,0,,2,0,6.856,0,1021,vehicle,car,6.856,26
0852,train,person,0111_20230907_100700,1,0,1,0,0,-1,0,,1,0,12.901,0,1049,vehicle,car,12.901,44
0094,train,person,0111_20230907_100700,3,0,3,0,0,-1,0,,3,0,8.388,0,1011,vehicle,car,8.388,14
0853,train,person,0111_20230907_100700,2,0,2,0,0,-1,0,,2,0,3.433,0,1031,vehicle,car,3.433,11
0854,train,scooter,0111_20230907_100700,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0855,train,person,0111_20230907_100700,2,2,0,2,0,20.447,0,person,0,0,-1,0,000,vru,person,20.447,21
0856,train,motorcycle,0111_20230907_100700,4,0,4,0,0,-1,0,,4,0,5.993,0,1025,vehicle,car,5.993,13
0857,train,scooter,0112_20230907_101440,5,1,4,1,0,30.138,0,motorcycle,4,0,6.318,0,1005,vehicle,car,6.318,11
0858,train,person,0112_20230907_101440,2,0,2,0,0,-1,0,,2,0,11.411,0,1004,vehicle,car,11.411,13
0859,train,person,0112_20230907_101440,3,0,3,0,0,-1,0,,3,0,18.763,0,1010,vehicle,car,18.763,13
0860,train,person,0112_20230907_101440,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0861,train,person,0112_20230907_101440,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0862,train,motorcycle,0112_20230907_101440,2,1,1,1,0,30.138,0,scooter,1,0,30.92,0,000,vru,scooter,30.138,2
0863,train,person,0113_20230907_101548,3,2,1,2,2,1.046,14,person,1,0,41.964,0,005,vru,person,1.046,67
0864,train,person,0113_20230907_101548,2,1,1,1,1,1.213,91,person,1,0,15.413,0,003,vru,person,1.213,91
0865,train,person,0113_20230907_101548,3,2,1,2,1,1.738,5,person,1,0,38.361,0,000,vru,person,1.738,94
0866,train,person,0113_20230907_101548,2,1,1,1,1,1.213,91,person,1,0,15.145,0,001,vru,person,1.213,91
0867,train,person,0113_20230907_101548,1,0,1,0,0,-1,0,,1,0,15.273,0,1012,vehicle,car,15.273,87
0868,train,person,0113_20230907_101548,2,2,0,2,1,1.046,9,person,0,0,-1,0,000,vru,person,1.046,67
0869,train,bicycle,0113_20230907_101548,1,0,1,0,0,-1,0,,1,0,26.255,0,1010,vehicle,car,26.255,27
0870,train,motorcycle,0113_20230907_101548,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0871,train,bicycle,0114_20230907_150115,3,0,3,0,0,-1,0,,3,0,3.398,0,1024,vehicle,car,3.398,19
0095,train,person,0114_20230907_150115,3,0,3,0,0,-1,0,,3,0,15.053,0,1074,vehicle,car,15.053,13
0872,train,person,0114_20230907_150115,4,0,4,0,0,-1,0,,4,0,3.238,0,1063,vehicle,car,3.238,10
0873,train,bicycle,0114_20230907_150115,3,0,3,0,0,-1,0,,3,0,24.94,0,1028,vehicle,car,24.94,16
0874,train,bicycle,0114_20230907_150115,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0875,train,bicycle,0114_20230907_150115,5,0,5,0,0,-1,0,,5,0,10.054,0,1064,vehicle,car,10.054,14
0096,train,bicycle,0114_20230907_150115,2,0,2,0,0,-1,0,,2,0,14.953,0,1069,vehicle,car,14.953,12
0876,train,bicycle,0114_20230907_150115,1,0,1,0,0,-1,0,,1,0,38.098,0,1081,vehicle,car,38.098,1
0877,train,bicycle,0114_20230907_150115,1,0,1,0,0,-1,0,,1,0,29.009,0,1013,vehicle,car,29.009,15
0878,train,motorcycle,0114_20230907_150115,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0879,train,person,0115_20230907_150353,4,1,3,1,1,2.063,2,bicycle,3,0,8.842,0,001,vru,bicycle,2.063,122
0880,train,bicycle,0115_20230907_150353,3,1,2,1,1,2.063,2,person,2,0,13.419,0,000,vru,person,2.063,122
0881,train,bicycle,0115_20230907_150353,1,0,1,0,0,-1,0,,1,0,22.294,0,1021,vehicle,car,22.294,41
0882,train,bicycle,0115_20230907_150353,1,0,1,0,0,-1,0,,1,0,15.962,0,1004,vehicle,car,15.962,9
0883,train,bicycle,0116_20230907_150832,1,0,1,0,0,-1,0,,1,0,5.779,0,1015,vehicle,car,5.779,12
0097,train,scooter,0116_20230907_150832,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0884,train,motorcycle,0116_20230907_150832,3,0,3,0,0,-1,0,,3,0,8.743,0,1009,vehicle,car,8.743,6
0885,train,person,0117_20230907_150910,3,0,3,0,0,-1,0,,3,0,4.992,0,1082,vehicle,car,4.992,20
0886,train,person,0117_20230907_150910,5,0,5,0,0,-1,0,,5,0,5.33,0,1083,vehicle,car,5.33,18
0887,train,person,0117_20230907_150910,5,2,3,2,1,0.8,5,"person,scooter",3,0,11.48,0,010,vru,scooter,0.8,50
0888,train,person,0117_20230907_150910,4,1,3,1,0,10.104,0,person,3,0,3.897,0,1079,vehicle,car,3.897,22
0889,train,person,0117_20230907_150910,2,0,2,0,0,-1,0,,2,0,5.165,0,1038,vehicle,car,5.165,8
0890,train,person,0117_20230907_150910,4,1,3,1,0,26.729,0,bicycle,3,0,5.486,0,1049,vehicle,car,5.486,16
0891,train,person,0117_20230907_150910,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0892,train,person,0117_20230907_150910,2,0,2,0,0,-1,0,,2,0,10.78,0,1093,vehicle,car,10.78,66
0893,train,person,0117_20230907_150910,3,1,2,1,0,10.104,0,person,2,0,16.501,0,003,vru,person,10.104,55
0894,train,person,0117_20230907_150910,5,0,5,0,0,-1,0,,5,0,14.789,0,1014,vehicle,car,14.789,14
0895,train,scooter,0117_20230907_150910,4,1,3,1,1,0.8,5,person,3,0,5.339,0,002,vru,person,0.8,50
0098,train,person,0117_20230907_150910,2,0,2,0,0,-1,0,,2,0,15.67,0,1036,vehicle,car,15.67,8
0896,train,bicycle,0117_20230907_150910,2,1,1,1,0,26.729,0,person,1,0,30.712,0,005,vru,person,26.729,12
0897,train,person,0117_20230907_150910,1,1,0,1,0,11.206,0,person,0,0,-1,0,002,vru,person,11.206,21
0099,train,bicycle,0117_20230907_150910,1,0,1,0,0,-1,0,,1,0,4.927,0,1074,vehicle,car,4.927,11
0898,train,bicycle,0118_20230907_151157,4,0,4,0,0,-1,0,,4,0,10.913,0,1010,vehicle,car,10.913,13
0899,train,person,0118_20230907_151157,2,2,0,2,0,17.252,0,person,0,0,-1,0,002,vru,person,17.252,14
0100,train,person,0118_20230907_151157,9,1,8,1,0,17.252,0,person,8,0,3.059,0,1022,vehicle,car,3.059,13
0101,train,person,0118_20230907_151157,1,0,1,0,0,-1,0,,1,0,7.315,0,1018,vehicle,car,7.315,17
0102,train,person,0118_20230907_151157,1,0,1,0,0,-1,0,,1,0,10.995,0,1037,vehicle,car,10.995,14
0900,train,bicycle,0118_20230907_151157,2,0,2,0,0,-1,0,,2,0,13.186,0,1019,vehicle,car,13.186,9
0901,train,person,0118_20230907_151157,3,0,3,0,0,-1,0,,3,0,16.839,0,1014,vehicle,car,16.839,16
0902,train,bicycle,0118_20230907_151157,1,0,1,0,0,-1,0,,1,0,18.213,0,1029,vehicle,car,18.213,15
0903,train,person,0118_20230907_151157,1,1,0,1,0,23.744,0,person,0,0,-1,0,001,vru,person,23.744,24
0904,train,motorcycle,0118_20230907_151157,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0905,train,motorcycle,0118_20230907_151157,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0906,train,person,0119_20230907_151317,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0907,train,bicycle,0119_20230907_151317,1,0,1,0,0,-1,0,,1,0,55.011,0,1005,vehicle,car,55.011,6
0908,train,scooter,0119_20230907_151317,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0909,train,bicycle,0119_20230907_151317,1,0,1,0,0,-1,0,,1,0,45.106,0,1002,vehicle,car,45.106,4
0910,train,person,0120_20230907_151829,1,0,1,0,0,-1,0,,1,0,6.478,0,1070,vehicle,car,6.478,17
0911,train,person,0120_20230907_151829,7,0,7,0,0,-1,0,,7,0,4.627,0,1042,vehicle,car,4.627,28
0912,train,person,0120_20230907_151829,2,0,2,0,0,-1,0,,2,0,7.991,0,1022,vehicle,car,7.991,17
0913,train,bicycle,0120_20230907_151829,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0914,train,bicycle,0120_20230907_151829,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0915,train,bicycle,0120_20230907_151829,2,0,2,0,0,-1,0,,2,0,7.437,0,1021,vehicle,car,7.437,16
0916,train,motorcycle,0120_20230907_151829,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0917,train,bicycle,0120_20230907_151829,1,0,1,0,0,-1,0,,1,0,18.752,0,1047,vehicle,car,18.752,6
0918,train,motorcycle,0120_20230907_151829,3,0,3,0,0,-1,0,,3,0,7.937,0,1011,vehicle,car,7.937,4
0919,train,person,0121_20230907_152209,4,0,4,0,0,-1,0,,4,0,12.684,0,1026,vehicle,car,12.684,10
0920,train,person,0121_20230907_152209,5,1,4,1,0,53.04,0,person,4,0,3.063,0,1019,vehicle,car,3.063,18
0921,train,person,0121_20230907_152209,4,4,0,4,3,0.01,96,"motorcycle,person",0,0,-1,0,007,vru,person,0.01,60
0922,train,person,0121_20230907_152209,4,1,3,1,0,53.04,0,person,3,0,16.591,0,1063,vehicle,car,16.591,12
0923,train,person,0121_20230907_152209,4,4,0,4,3,0.104,38,"motorcycle,person",0,0,-1,0,007,vru,person,0.104,58
0924,train,person,0121_20230907_152209,2,1,1,1,1,0.652,5,person,1,0,6.309,0,006,vru,person,0.652,30
0925,train,person,0121_20230907_152209,1,1,0,1,1,0.652,5,person,0,0,-1,0,005,vru,person,0.652,30
0926,train,person,0121_20230907_152209,4,4,0,4,3,0.01,79,"motorcycle,person",0,0,-1,0,002,vru,person,0.01,60
0927,train,person,0121_20230907_152209,4,4,0,4,3,0.074,75,"motorcycle,person",0,0,-1,0,007,vru,person,0.074,40
0928,train,scooter,0121_20230907_152209,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0929,train,bicycle,0121_20230907_152209,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0930,train,bicycle,0121_20230907_152209,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0931,train,motorcycle,0121_20230907_152209,4,4,0,4,0,3.038,0,person,0,0,-1,0,004,vru,person,3.038,14
0932,train,person,0122_20230907_152634,3,1,2,1,1,0.785,10,person,2,0,3.781,0,001,vru,person,0.785,87
0933,train,person,0122_20230907_152634,3,1,2,1,1,0.785,10,person,2,0,3.425,0,000,vru,person,0.785,87
0934,train,person,0122_20230907_152634,3,0,3,0,0,-1,0,,3,0,6.138,0,1033,vehicle,car,6.138,42
0935,train,bicycle,0122_20230907_152634,3,1,2,1,0,11.473,0,motorcycle,2,0,14.745,0,006,vru,motorcycle,11.473,13
0103,train,person,0122_20230907_152634,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0936,train,bicycle,0122_20230907_152634,1,0,1,0,0,-1,0,,1,0,5.85,0,1017,vehicle,car,5.85,4
0937,train,motorcycle,0122_20230907_152634,1,1,0,1,0,11.473,0,bicycle,0,0,-1,0,003,vru,bicycle,11.473,13
0938,train,bicycle,0122_20230907_152634,2,0,2,0,0,-1,0,,2,0,19.118,0,1039,vehicle,car,19.118,10
0939,train,motorcycle,0122_20230907_152634,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0940,train,person,0123_20230907_152856,4,0,4,0,0,-1,0,,4,0,3.891,0,1050,vehicle,car,3.891,18
0941,train,person,0123_20230907_152856,8,2,6,2,1,0.052,86,"bicycle,person",6,1,2.533,19,004,vru,person,0.052,93
0942,train,person,0123_20230907_152856,6,0,6,0,0,-1,0,,6,0,8.12,0,1007,vehicle,car,8.12,11
0943,train,scooter,0123_20230907_152856,1,0,1,0,0,-1,0,,1,0,17.045,0,1052,vehicle,car,17.045,9
0944,train,person,0123_20230907_152856,5,2,3,2,1,0.052,86,"bicycle,person",3,1,2.465,19,001,vru,person,0.052,93
0945,train,bicycle,0123_20230907_152856,4,2,2,2,0,6.82,0,person,2,0,4.628,0,1080,vehicle,car,4.628,41
0946,train,person,0123_20230907_152856,1,0,1,0,0,-1,0,,1,0,25.261,0,1079,vehicle,car,25.261,38
0947,train,person,0123_20230907_152856,1,0,1,0,0,-1,0,,1,0,27.04,0,1004,vehicle,car,27.04,2
0948,train,motorcycle,0123_20230907_152856,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0949,train,bicycle,0124_20230907_153102,5,0,5,0,0,-1,0,,5,0,8.587,0,1037,vehicle,car,8.587,94
0950,train,person,0124_20230907_153102,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0951,train,person,0124_20230907_153102,2,0,2,0,0,-1,0,,2,1,2.749,1,1022,vehicle,car,2.749,9
0952,train,scooter,0124_20230907_153102,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0953,train,bicycle,0124_20230907_153102,1,0,1,0,0,-1,0,,1,0,10.931,0,1025,vehicle,car,10.931,4
0954,train,scooter,0124_20230907_153102,2,0,2,0,0,-1,0,,2,0,14.553,0,1019,vehicle,car,14.553,6
0955,train,person,0125_20230907_153217,6,2,4,2,1,1.204,7,"bicycle,person",4,0,7.59,0,001,vru,person,1.204,155
0104,train,person,0125_20230907_153217,6,2,4,2,2,0.869,20,"bicycle,person",4,0,5.408,0,002,vru,bicycle,0.869,125
0956,train,bicycle,0125_20230907_153217,5,2,3,2,1,0.869,13,person,3,0,6.715,0,001,vru,person,0.869,125
0957,train,bicycle,0125_20230907_153217,2,0,2,0,0,-1,0,,2,0,8.344,0,1021,vehicle,car,8.344,27
0958,train,person,0126_20230907_153342,6,0,6,0,0,-1,0,,6,0,3.888,0,1064,vehicle,truck,3.888,26
0959,train,person,0126_20230907_153342,2,0,2,0,0,-1,0,,2,0,15.079,0,1063,vehicle,car,15.079,26
0960,train,person,0126_20230907_153342,4,1,3,1,0,4.644,0,person,3,0,5.995,0,003,vru,person,4.644,61
0961,train,person,0126_20230907_153342,3,1,2,1,0,4.644,0,person,2,0,14.908,0,002,vru,person,4.644,61
0962,train,bicycle,0126_20230907_153342,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0963,train,person,0126_20230907_153342,3,1,2,1,0,20.265,0,scooter,2,0,14.433,0,1015,vehicle,car,14.433,14
0105,train,bicycle,0126_20230907_153342,1,0,1,0,0,-1,0,,1,0,47.275,0,1035,vehicle,car,47.275,6
0106,train,scooter,0126_20230907_153342,3,1,2,1,0,20.265,0,person,2,0,15.461,0,1015,vehicle,car,15.461,13
0964,train,motorcycle,0126_20230907_153342,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0965,train,bicycle,0127_20230907_153547,4,2,2,2,0,31.546,0,"bicycle,person",2,0,14.359,0,1008,vehicle,car,14.359,14
0966,train,person,0127_20230907_153547,5,0,5,0,0,-1,0,,5,0,8.089,0,1032,vehicle,car,8.089,22
0107,train,bicycle,0127_20230907_153547,5,0,5,0,0,-1,0,,5,0,7.499,0,1036,vehicle,car,7.499,30
0967,train,person,0127_20230907_153547,2,0,2,0,0,-1,0,,2,0,24.958,0,1039,vehicle,car,24.958,39
0968,train,person,0127_20230907_153547,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0969,train,person,0127_20230907_153547,2,0,2,0,0,-1,0,,2,0,4.447,0,1026,vehicle,car,4.447,9
0108,train,bicycle,0127_20230907_153547,2,2,0,2,0,3.697,0,"bicycle,person",0,0,-1,0,007,vru,person,3.697,33
0970,train,person,0127_20230907_153547,2,2,0,2,0,3.697,0,bicycle,0,0,-1,0,006,vru,bicycle,3.697,33
0971,train,bicycle,0127_20230907_153547,0,0,0,0,0,-1,0,,0,0,-1,0,,,,-1,0
0972,train,person,0128_20230911_133347,5,2,3,2,0,3.498,0,"motorcycle,person",3,0,6.953,0,002,vru,person,3.498,93
0973,train,person,0128_20230911_133347,2,0,2,0,0,-1,0,,2,0,12.727,0,1058,vehicle,car,12.727,71
0974,train,person,0128_20230911_133347,4,2,2,2,0,3.498,0,"motorcycle,person",2,0,3.981,0,000,vru,person,3.498,93
