target_traj_id,target_split,target_class,seq_folder,other_id,other_traj_id,other_type,other_class,common_timestamps,frames_below_3m,min_dist,mean_dist,max_dist,overlap_sec,is_close
0032,train,bicycle,0039_20230523_110534,1045,,vehicle,car,73,0,7.224,14.703,26.517,28.84,0
0331,train,person,0039_20230523_110534,1002,,vehicle,car,5,0,21.803,30.599,39.818,1.8,0
0331,train,person,0039_20230523_110534,1009,,vehicle,car,8,0,9.659,14.266,20.264,2.88,0
0331,train,person,0039_20230523_110534,1013,,vehicle,car,12,0,4.439,10.337,19.664,4.56,0
0331,train,person,0039_20230523_110534,1018,,vehicle,car,14,0,13.218,19.134,24.042,5.28,0
0331,train,person,0039_20230523_110534,1021,,vehicle,car,16,0,10.945,15.568,27.415,6.32,0
0331,train,person,0039_20230523_110534,1038,,vehicle,car,41,0,7.343,9.799,22.803,16.04,0
0331,train,person,0039_20230523_110534,1041,,vehicle,car,56,0,16.257,20.625,28.245,22.12,0
0332,train,person,0039_20230523_110534,001,0328,vru,person,74,0,17.292,22.747,33.343,29.32,0
0332,train,person,0039_20230523_110534,003,0330,vru,person,74,0,15.392,21.699,31.922,29.32,0
0332,train,person,0039_20230523_110534,1004,,vehicle,car,12,0,9.575,20.449,41.015,4.68,0
0333,train,person,0039_20230523_110534,002,0329,vru,person,23,0,33.882,34.893,36.085,8.88,0
0333,train,person,0039_20230523_110534,1023,,vehicle,car,27,0,22.61,23.16,25.732,10.44,0
0033,train,person,0039_20230523_110534,009,0334,vru,person,46,0,23.386,25.752,31.497,18.12,0
0334,train,person,0039_20230523_110534,008,0033,vru,person,46,0,23.386,25.752,31.497,18.12,0
0335,train,person,0039_20230523_110534,1001,,vehicle,car,9,0,7.035,17.729,35.509,3.48,0
0336,train,bicycle,0040_20230523_110803,004,0340,vru,scooter,41,0,13.396,20.99,26.313,16.24,0
0336,train,bicycle,0040_20230523_110803,1012,,vehicle,car,11,0,22.173,30.177,41.068,4.32,0
0338,train,person,0040_20230523_110803,003,0339,vru,scooter,58,5,2.203,15.253,32.45,22.84,1
0338,train,person,0040_20230523_110803,1019,,vehicle,car,22,0,18.233,22.312,27.971,8.6,0
0339,train,scooter,0040_20230523_110803,002,0338,vru,person,58,5,2.203,15.253,32.45,22.84,1
0339,train,scooter,0040_20230523_110803,1019,,vehicle,car,10,0,16.821,19.433,26.255,3.64,0
0340,train,scooter,0040_20230523_110803,000,0336,vru,bicycle,41,0,13.396,20.99,26.313,16.24,0
0340,train,scooter,0040_20230523_110803,1012,,vehicle,car,6,0,39.464,40.451,41.058,2.24,0
0034,train,person,0041_20230523_111106,001,0341,vru,person,194,48,1.463,3.508,8.731,77.4,1
0034,train,person,0041_20230523_111106,004,0344,vru,person,110,0,13.264,20.112,24.452,43.96,0
0034,train,person,0041_20230523_111106,005,0345,vru,bicycle,100,9,2.322,11.836,24.794,39.76,1
0034,train,person,0041_20230523_111106,012,0351,vru,person,67,0,31.185,35.274,39.446,26.44,0
0034,train,person,0041_20230523_111106,017,0354,vru,person,36,0,4.262,5.197,5.499,14.28,0
0034,train,person,0041_20230523_111106,021,0358,vru,bicycle,24,3,1.444,16.573,36.989,9.44,1
0034,train,person,0041_20230523_111106,026,0362,vru,motorcycle,5,0,6.055,12.39,20.809,1.92,0
0034,train,person,0041_20230523_111106,1011,,vehicle,car,14,0,12.306,22.86,41.289,5.32,0
0034,train,person,0041_20230523_111106,1035,,vehicle,car,40,0,3.636,10.866,25.292,15.68,0
0341,train,person,0041_20230523_111106,000,0034,vru,person,194,48,1.463,3.508,8.731,77.4,1
0341,train,person,0041_20230523_111106,004,0344,vru,person,110,0,13.667,20.824,23.181,43.96,0
0341,train,person,0041_20230523_111106,005,0345,vru,bicycle,100,11,1.201,12.042,27.123,39.76,1
0341,train,person,0041_20230523_111106,012,0351,vru,person,67,0,33.765,37.41,42.442,26.44,0
0341,train,person,0041_20230523_111106,017,0354,vru,person,36,36,1.221,2.042,2.434,14.28,1
0341,train,person,0041_20230523_111106,021,0358,vru,bicycle,24,2,2.207,17.502,40.244,9.44,1
0341,train,person,0041_20230523_111106,026,0362,vru,motorcycle,5,0,7.086,14.971,24.068,1.92,0
0341,train,person,0041_20230523_111106,1011,,vehicle,car,14,0,13.259,24.446,44.499,5.32,0
0341,train,person,0041_20230523_111106,1035,,vehicle,car,40,0,5.314,11.732,25.559,15.68,0
0342,train,person,0041_20230523_111106,1071,,vehicle,car,52,0,12.146,22.396,36.281,20.52,0
0342,train,person,0041_20230523_111106,1086,,vehicle,car,149,0,14.941,25.156,37.753,59.44,0
0343,train,person,0041_20230523_111106,008,0347,vru,person,82,0,29.959,31.453,33.598,32.68,0
0343,train,person,0041_20230523_111106,022,0038,vru,person,8,0,11.542,14.274,17.171,2.96,0
0343,train,person,0041_20230523_111106,1030,,vehicle,car,7,3,1.745,3.937,6.766,2.56,1
0343,train,person,0041_20230523_111106,1036,,vehicle,car,17,7,1.321,4.261,7.848,6.56,1
0343,train,person,0041_20230523_111106,1045,,vehicle,car,1,0,20.482,20.482,20.482,0.16,0
0344,train,person,0041_20230523_111106,000,0034,vru,person,110,0,13.264,20.112,24.452,43.96,0
0344,train,person,0041_20230523_111106,001,0341,vru,person,110,0,13.667,20.824,23.181,43.96,0
0344,train,person,0041_20230523_111106,005,0345,vru,bicycle,100,0,21.125,23.955,31.712,39.76,0
0344,train,person,0041_20230523_111106,012,0351,vru,person,67,0,15.678,19.52,32.755,26.44,0
0344,train,person,0041_20230523_111106,017,0354,vru,person,36,0,18.727,19.933,21.876,14.28,0
0344,train,person,0041_20230523_111106,021,0358,vru,bicycle,24,0,18.762,25.619,39.355,9.44,0
0344,train,person,0041_20230523_111106,026,0362,vru,motorcycle,5,0,14.565,17.475,22.8,1.92,0
0344,train,person,0041_20230523_111106,1011,,vehicle,car,14,0,6.917,25.642,53.432,5.32,0
0344,train,person,0041_20230523_111106,1035,,vehicle,car,11,3,2.766,3.719,5.013,4.36,1
0345,train,bicycle,0041_20230523_111106,000,0034,vru,person,100,9,2.322,11.836,24.794,39.76,1
0345,train,bicycle,0041_20230523_111106,001,0341,vru,person,100,11,1.201,12.042,27.123,39.76,1
0345,train,bicycle,0041_20230523_111106,004,0344,vru,person,100,0,21.125,23.955,31.712,39.76,0
0345,train,bicycle,0041_20230523_111106,012,0351,vru,person,67,0,30.83,37.269,46.566,26.44,0
0345,train,bicycle,0041_20230523_111106,017,0354,vru,person,36,8,1.03,7.238,14.384,14.28,1
0345,train,bicycle,0041_20230523_111106,021,0358,vru,bicycle,24,0,3.933,14.127,29.781,9.44,0
0345,train,bicycle,0041_20230523_111106,026,0362,vru,motorcycle,5,0,8.31,11.096,15.879,1.92,0
0345,train,bicycle,0041_20230523_111106,1011,,vehicle,car,14,0,14.051,32.27,59.077,5.32,0
0345,train,bicycle,0041_20230523_111106,1035,,vehicle,car,1,0,32.731,32.731,32.731,0.16,0
0035,train,person,0041_20230523_111106,027,0363,vru,motorcycle,5,0,24.25,34.345,44.627,1.72,0
0035,train,person,0041_20230523_111106,1001,,vehicle,car,6,0,5.327,14.062,26.348,2.36,0
0035,train,person,0041_20230523_111106,1006,,vehicle,car,11,0,8.725,19.493,36.527,4.04,0
0035,train,person,0041_20230523_111106,1081,,vehicle,car,1,0,28.247,28.247,28.247,0.04,0
0347,train,person,0041_20230523_111106,003,0343,vru,person,82,0,29.959,31.453,33.598,32.68,0
0348,train,person,0041_20230523_111106,015,0352,vru,person,10,0,58.013,59.077,60.676,3.76,0
0348,train,person,0041_20230523_111106,1032,,vehicle,car,7,0,31.457,39.317,47.307,2.4,0
0348,train,person,0041_20230523_111106,1040,,vehicle,car,7,0,39.838,49.201,59.095,2.72,0
0348,train,person,0041_20230523_111106,1052,,vehicle,car,9,0,7.851,16.735,31.851,3.52,0
0348,train,person,0041_20230523_111106,1055,,vehicle,car,12,0,16.97,22.404,33.773,4.52,0
0348,train,person,0041_20230523_111106,1061,,vehicle,car,14,0,18.07,27.313,45.395,5.24,0
0348,train,person,0041_20230523_111106,1067,,vehicle,car,10,0,34.178,36.043,40.364,3.72,0
0348,train,person,0041_20230523_111106,1072,,vehicle,car,17,0,4.063,13.215,17.714,6.72,0
0348,train,person,0041_20230523_111106,1078,,vehicle,car,3,0,54.292,57.982,61.689,1.0,0
0348,train,person,0041_20230523_111106,1080,,vehicle,truck,40,0,21.245,28.762,44.089,15.88,0
0348,train,person,0041_20230523_111106,1085,,vehicle,car,84,0,32.161,39.435,51.97,33.48,0
0349,train,person,0041_20230523_111106,1057,,vehicle,car,10,0,14.715,23.039,38.785,3.84,0
0350,train,person,0041_20230523_111106,016,0353,vru,person,14,0,17.149,17.931,18.416,5.32,0
0350,train,person,0041_20230523_111106,1050,,vehicle,car,13,0,15.954,25.981,45.107,4.92,0
0350,train,person,0041_20230523_111106,1051,,vehicle,car,12,0,10.613,22.802,38.087,4.44,0
0350,train,person,0041_20230523_111106,1059,,vehicle,car,17,0,10.047,19.972,35.42,6.64,0
0350,train,person,0041_20230523_111106,1062,,vehicle,car,10,0,4.844,11.244,21.759,3.68,0
0350,train,person,0041_20230523_111106,1082,,vehicle,car,49,0,6.872,12.902,28.707,19.48,0
0351,train,person,0041_20230523_111106,000,0034,vru,person,67,0,31.185,35.274,39.446,26.44,0
0351,train,person,0041_20230523_111106,001,0341,vru,person,67,0,33.765,37.41,42.442,26.44,0
0351,train,person,0041_20230523_111106,004,0344,vru,person,67,0,15.678,19.52,32.755,26.44,0
0351,train,person,0041_20230523_111106,005,0345,vru,bicycle,67,0,30.83,37.269,46.566,26.44,0
0351,train,person,0041_20230523_111106,017,0354,vru,person,7,0,40.925,42.528,44.303,2.68,0
0351,train,person,0041_20230523_111106,021,0358,vru,bicycle,24,0,23.035,33.231,55.048,9.44,0
0351,train,person,0041_20230523_111106,026,0362,vru,motorcycle,5,0,21.309,23.369,27.341,1.92,0
0036,train,person,0041_20230523_111106,1065,,vehicle,car,8,0,15.74,23.921,38.007,2.84,0
0036,train,person,0041_20230523_111106,1066,,vehicle,car,10,0,15.51,27.334,43.992,3.84,0
0037,train,person,0041_20230523_111106,025,0361,vru,motorcycle,10,0,9.395,29.897,51.414,3.76,0
0352,train,person,0041_20230523_111106,009,0348,vru,person,10,0,58.013,59.077,60.676,3.76,0
0352,train,person,0041_20230523_111106,1032,,vehicle,car,12,0,20.047,29.903,39.216,4.4,0
0352,train,person,0041_20230523_111106,1040,,vehicle,car,18,0,16.195,28.757,43.179,7.12,0
0352,train,person,0041_20230523_111106,1078,,vehicle,car,39,0,15.836,35.29,44.804,15.4,0
0352,train,person,0041_20230523_111106,1085,,vehicle,car,46,0,10.5,19.534,28.735,18.16,0
0353,train,person,0041_20230523_111106,011,0350,vru,person,14,0,17.149,17.931,18.416,5.32,0
0353,train,person,0041_20230523_111106,1050,,vehicle,car,15,0,17.62,27.089,42.983,5.72,0
0353,train,person,0041_20230523_111106,1051,,vehicle,car,11,0,12.28,16.569,23.457,4.12,0
0353,train,person,0041_20230523_111106,1059,,vehicle,car,13,0,13.816,22.422,36.896,4.92,0
0354,train,person,0041_20230523_111106,000,0034,vru,person,36,0,4.262,5.197,5.499,14.28,0
0354,train,person,0041_20230523_111106,001,0341,vru,person,36,36,1.221,2.042,2.434,14.28,1
0354,train,person,0041_20230523_111106,004,0344,vru,person,36,0,18.727,19.933,21.876,14.28,0
0354,train,person,0041_20230523_111106,005,0345,vru,bicycle,36,8,1.03,7.238,14.384,14.28,1
0354,train,person,0041_20230523_111106,012,0351,vru,person,7,0,40.925,42.528,44.303,2.68,0
0354,train,person,0041_20230523_111106,1011,,vehicle,car,14,0,12.425,24.943,46.294,5.32,0
0355,train,person,0041_20230523_111106,1027,,vehicle,car,15,0,17.519,26.908,43.676,5.88,0
0355,train,person,0041_20230523_111106,1028,,vehicle,car,22,0,10.272,21.858,35.543,8.64,0
0355,train,person,0041_20230523_111106,1029,,vehicle,car,8,0,12.271,18.197,25.618,3.08,0
0355,train,person,0041_20230523_111106,1042,,vehicle,car,12,0,13.957,19.014,25.275,4.68,0
0355,train,person,0041_20230523_111106,1081,,vehicle,car,33,0,26.076,32.365,37.884,13.08,0
0356,train,person,0041_20230523_111106,1074,,vehicle,car,28,0,17.515,17.884,18.016,11.04,0
0356,train,person,0041_20230523_111106,1083,,vehicle,car,28,0,24.866,25.229,25.292,11.04,0
0357,train,person,0041_20230523_111106,1019,,vehicle,car,9,0,21.668,28.008,38.311,3.36,0
0357,train,person,0041_20230523_111106,1023,,vehicle,car,17,0,3.712,8.64,22.052,6.68,0
0357,train,person,0041_20230523_111106,1034,,vehicle,car,11,0,4.48,12.693,24.267,4.0,0
0358,train,bicycle,0041_20230523_111106,000,0034,vru,person,24,3,1.444,16.573,36.989,9.44,1
0358,train,bicycle,0041_20230523_111106,001,0341,vru,person,24,2,2.207,17.502,40.244,9.44,1
0358,train,bicycle,0041_20230523_111106,004,0344,vru,person,24,0,18.762,25.619,39.355,9.44,0
0358,train,bicycle,0041_20230523_111106,005,0345,vru,bicycle,24,0,3.933,14.127,29.781,9.44,0
0358,train,bicycle,0041_20230523_111106,012,0351,vru,person,24,0,23.035,33.231,55.048,9.44,0
0358,train,bicycle,0041_20230523_111106,026,0362,vru,motorcycle,5,0,12.588,17.426,22.262,1.92,0
0038,train,person,0041_20230523_111106,003,0343,vru,person,8,0,11.542,14.274,17.171,2.96,0
0038,train,person,0041_20230523_111106,1030,,vehicle,car,19,0,11.889,20.908,43.621,7.28,0
0038,train,person,0041_20230523_111106,1031,,vehicle,car,7,0,11.706,13.928,19.105,2.68,0
0038,train,person,0041_20230523_111106,1036,,vehicle,car,20,0,15.236,17.443,24.248,7.72,0
0038,train,person,0041_20230523_111106,1045,,vehicle,car,14,0,7.777,11.191,12.762,5.48,0
0360,train,motorcycle,0041_20230523_111106,1076,,vehicle,car,9,0,33.887,36.095,40.956,3.36,0
0361,train,motorcycle,0041_20230523_111106,014,0037,vru,person,10,0,9.395,29.897,51.414,3.76,0
0362,train,motorcycle,0041_20230523_111106,000,0034,vru,person,5,0,6.055,12.39,20.809,1.92,0
0362,train,motorcycle,0041_20230523_111106,001,0341,vru,person,5,0,7.086,14.971,24.068,1.92,0
0362,train,motorcycle,0041_20230523_111106,004,0344,vru,person,5,0,14.565,17.475,22.8,1.92,0
0362,train,motorcycle,0041_20230523_111106,005,0345,vru,bicycle,5,0,8.31,11.096,15.879,1.92,0
0362,train,motorcycle,0041_20230523_111106,012,0351,vru,person,5,0,21.309,23.369,27.341,1.92,0
0362,train,motorcycle,0041_20230523_111106,021,0358,vru,bicycle,5,0,12.588,17.426,22.262,1.92,0
0363,train,motorcycle,0041_20230523_111106,006,0035,vru,person,5,0,24.25,34.345,44.627,1.72,0
0363,train,motorcycle,0041_20230523_111106,1006,,vehicle,car,1,0,12.844,12.844,12.844,0.04,0
0364,train,person,0042_20230523_111514,010,0374,vru,person,85,0,25.204,31.529,40.742,33.88,0
0364,train,person,0042_20230523_111514,1007,,vehicle,car,13,0,6.633,21.722,45.7,4.8,0
0364,train,person,0042_20230523_111514,1009,,vehicle,car,14,0,12.674,18.658,30.274,5.48,0
0364,train,person,0042_20230523_111514,1023,,vehicle,car,10,0,6.545,22.235,45.625,3.64,0
0364,train,person,0042_20230523_111514,1026,,vehicle,car,22,0,3.523,17.378,41.329,8.56,0
0364,train,person,0042_20230523_111514,1032,,vehicle,car,10,0,15.82,22.686,35.639,3.88,0
0364,train,person,0042_20230523_111514,1049,,vehicle,car,19,0,28.46,30.447,34.332,7.56,0
0364,train,person,0042_20230523_111514,1050,,vehicle,car,16,0,15.488,19.842,27.015,6.16,0
0364,train,person,0042_20230523_111514,1053,,vehicle,car,11,0,3.272,8.311,18.049,4.12,0
0364,train,person,0042_20230523_111514,1056,,vehicle,car,18,0,15.303,20.879,31.969,6.96,0
0364,train,person,0042_20230523_111514,1059,,vehicle,truck,6,0,5.859,10.849,18.468,2.12,0
0364,train,person,0042_20230523_111514,1060,,vehicle,car,17,0,12.307,25.234,47.938,6.64,0
0365,train,person,0042_20230523_111514,004,0368,vru,person,195,146,2.161,2.81,7.598,77.72,1
0365,train,person,0042_20230523_111514,006,0370,vru,person,170,147,1.252,2.035,5.493,67.8,1
0365,train,person,0042_20230523_111514,008,0372,vru,person,55,16,0.834,8.311,18.792,21.64,1
0365,train,person,0042_20230523_111514,011,0375,vru,person,77,9,1.505,11.244,26.333,30.4,1
0365,train,person,0042_20230523_111514,1006,,vehicle,car,13,0,3.285,16.154,36.073,4.92,0
0365,train,person,0042_20230523_111514,1010,,vehicle,car,14,0,12.669,17.452,25.943,5.44,0
0365,train,person,0042_20230523_111514,1020,,vehicle,car,22,0,6.809,17.03,39.75,8.64,0
0365,train,person,0042_20230523_111514,1038,,vehicle,car,20,0,11.952,22.69,42.784,7.68,0
0366,train,person,0042_20230523_111514,1021,,vehicle,car,3,0,16.644,18.232,20.149,0.8,0
0366,train,person,0042_20230523_111514,1036,,vehicle,car,10,0,15.564,22.364,35.952,3.92,0
0366,train,person,0042_20230523_111514,1051,,vehicle,car,10,0,12.883,18.535,29.332,3.6,0
0367,train,person,0042_20230523_111514,1000,,vehicle,car,4,0,15.074,17.404,19.771,1.48,0
0367,train,person,0042_20230523_111514,1002,,vehicle,car,10,0,7.178,12.306,19.859,3.8,0
0367,train,person,0042_20230523_111514,1004,,vehicle,car,14,0,15.622,19.247,27.998,5.4,0
0367,train,person,0042_20230523_111514,1012,,vehicle,car,17,0,7.284,11.184,21.136,6.4,0
0367,train,person,0042_20230523_111514,1017,,vehicle,car,20,0,15.826,21.665,37.398,7.88,0
0367,train,person,0042_20230523_111514,1018,,vehicle,car,20,0,7.488,13.133,19.2,7.84,0
0367,train,person,0042_20230523_111514,1024,,vehicle,car,23,0,12.903,21.477,42.855,8.84,0
0367,train,person,0042_20230523_111514,1025,,vehicle,car,10,0,3.942,12.287,22.575,3.64,0
0367,train,person,0042_20230523_111514,1028,,vehicle,car,22,0,6.971,20.858,42.64,8.44,0
0367,train,person,0042_20230523_111514,1029,,vehicle,car,25,0,7.077,16.442,27.772,9.96,0
0367,train,person,0042_20230523_111514,1040,,vehicle,car,31,0,7.138,21.747,39.539,12.12,0
0367,train,person,0042_20230523_111514,1071,,vehicle,car,179,0,9.73,11.958,25.203,71.4,0
0367,train,person,0042_20230523_111514,1072,,vehicle,car,196,0,25.068,30.586,32.262,78.32,0
0368,train,person,0042_20230523_111514,001,0365,vru,person,195,146,2.161,2.81,7.598,77.72,1
0368,train,person,0042_20230523_111514,006,0370,vru,person,170,23,2.129,3.628,6.521,67.8,1
0368,train,person,0042_20230523_111514,008,0372,vru,person,22,6,1.256,5.928,12.902,8.52,1
0368,train,person,0042_20230523_111514,011,0375,vru,person,77,9,1.611,12.05,28.571,30.4,1
0368,train,person,0042_20230523_111514,1006,,vehicle,car,13,0,3.262,17.64,38.287,4.92,0
0368,train,person,0042_20230523_111514,1010,,vehicle,car,14,0,12.278,17.504,27.85,5.44,0
0368,train,person,0042_20230523_111514,1020,,vehicle,car,22,0,6.521,17.439,41.947,8.64,0
0368,train,person,0042_20230523_111514,1038,,vehicle,car,20,0,11.928,23.595,45.156,7.68,0
0369,train,person,0042_20230523_111514,1034,,vehicle,car,10,0,15.979,23.999,39.636,3.64,0
0369,train,person,0042_20230523_111514,1054,,vehicle,car,12,0,5.234,10.194,20.581,4.56,0
0369,train,person,0042_20230523_111514,1063,,vehicle,car,9,0,14.414,22.541,38.306,3.44,0
0370,train,person,0042_20230523_111514,001,0365,vru,person,170,147,1.252,2.035,5.493,67.8,1
0370,train,person,0042_20230523_111514,004,0368,vru,person,170,23,2.129,3.628,6.521,67.8,1
0370,train,person,0042_20230523_111514,011,0375,vru,person,77,13,0.385,10.359,25.056,30.4,1
0370,train,person,0042_20230523_111514,1006,,vehicle,car,13,0,4.599,16.208,35.068,4.92,0
0370,train,person,0042_20230523_111514,1010,,vehicle,car,14,0,13.842,18.249,25.521,5.44,0
0370,train,person,0042_20230523_111514,1020,,vehicle,car,22,0,8.134,17.879,39.23,8.64,0
0370,train,person,0042_20230523_111514,1038,,vehicle,car,20,0,13.432,23.202,42.035,7.68,0
0371,train,person,0042_20230523_111514,1037,,vehicle,car,8,0,16.74,17.033,17.51,3.04,0
0371,train,person,0042_20230523_111514,1070,,vehicle,car,60,0,24.82,32.577,44.581,23.84,0
0372,train,person,0042_20230523_111514,001,0365,vru,person,55,16,0.834,8.311,18.792,21.64,1
0372,train,person,0042_20230523_111514,004,0368,vru,person,22,6,1.256,5.928,12.902,8.52,1
0372,train,person,0042_20230523_111514,1058,,vehicle,truck,15,0,17.814,24.777,37.195,5.76,0
0373,train,person,0042_20230523_111514,014,0377,vru,person,28,0,15.348,16.452,19.372,11.08,0
0373,train,person,0042_20230523_111514,1042,,vehicle,car,10,0,22.662,25.468,30.805,3.92,0
0373,train,person,0042_20230523_111514,1045,,vehicle,car,14,0,18.072,25.37,39.875,5.52,0
0373,train,person,0042_20230523_111514,1068,,vehicle,car,11,0,6.339,13.112,23.978,4.12,0
0374,train,person,0042_20230523_111514,000,0364,vru,person,85,0,25.204,31.529,40.742,33.88,0
0374,train,person,0042_20230523_111514,1050,,vehicle,car,16,0,7.969,13.315,25.15,6.16,0
0374,train,person,0042_20230523_111514,1053,,vehicle,car,6,0,38.166,40.179,43.152,2.28,0
0374,train,person,0042_20230523_111514,1056,,vehicle,car,18,0,8.448,12.98,23.162,6.96,0
0374,train,person,0042_20230523_111514,1059,,vehicle,truck,1,0,43.391,43.391,43.391,0.28,0
0374,train,person,0042_20230523_111514,1060,,vehicle,car,17,0,13.264,21.943,36.95,6.64,0
0375,train,person,0042_20230523_111514,001,0365,vru,person,77,9,1.505,11.244,26.333,30.4,1
0375,train,person,0042_20230523_111514,004,0368,vru,person,77,9,1.611,12.05,28.571,30.4,1
