sample_id,scene_path,timestamp,target_id,target_class_name,target_x_world,target_y_world,heading_vx,heading_vy,heading_ux,heading_uy,heading_valid,other_type,other_id,other_class_name,other_velocity,dx,dy,dz,distance,forward_proj,lateral_proj,relative_zone,relative_side,grid_row,grid_col,cell_id
0631,0079_20230824_143252,1692887613880017,3,person,-1.610678,0.757526,0.0,0.0,1.0,0.0,0,vrus,4,person,0.905195,-1.246169,1.823531,-0.254453,2.208665,-1.246169,1.823531,back,left,4,1,21
0632,0079_20230824_143252,1692887615480017,4,person,-3.051804,2.624051,0.0,0.0,1.0,0.0,0,vrus,3,person,0.106089,1.428026,-1.860646,0.25963,2.345477,1.428026,-1.860646,front,right,0,3,3
0639,0079_20230824_143252,1692887679480017,11,person,-0.93141,25.058502,0.0,0.0,1.0,0.0,0,vrus,2,person,9.340096,1.056964,0.163957,0.061707,1.069605,1.056964,0.163957,front,left,2,3,13
0644,0080_20230824_143512,1692887730399999,0,person,11.25375,16.40797,0.0,0.0,1.0,0.0,0,vrus,1,person,6.261633,-1.564069,-0.036539,0.083494,1.564496,-1.564069,-0.036539,back,right,2,0,10
0645,0080_20230824_143512,1692887729640023,1,person,10.741563,15.600748,0.0,0.0,1.0,0.0,0,vrus,0,person,0.091259,0.51004,0.790094,-0.078527,0.94042,0.51004,0.790094,front,left,3,3,18
0660,0083_20230824_145206,1692888745800029,1,person,-3.086321,2.174785,0.0,0.0,1.0,0.0,0,vrus,2,person,4.274039,0.942985,-2.149381,0.021725,2.347139,0.942985,-2.149381,front,right,0,3,3
0661,0083_20230824_145206,1692888751079987,2,person,2.79896,5.413232,0.0,0.0,1.0,0.0,0,vrus,1,person,6.176156,-0.640038,1.379418,-0.039404,1.520672,-0.640038,1.379418,back,left,3,1,16
0668,0084_20230824_145407,1692888870079987,2,person,1.227493,-5.643636,0.0,0.0,1.0,0.0,0,vrus,3,person,6.097371,-0.638054,-0.282409,-0.177906,0.697758,-0.638054,-0.282409,back,right,2,1,11
0669,0084_20230824_145407,1692888864039978,3,person,-0.802965,-5.042994,0.0,0.0,1.0,0.0,0,vrus,2,person,1.201688,0.563838,0.088058,0.129459,0.570673,0.563838,0.088058,front,left,2,3,13
0674,0085_20230824_145733,1692889091560005,1,person,-4.801604,3.572089,0.0,0.0,1.0,0.0,0,vrus,2,person,4.262705,-0.563809,-0.307473,-0.084956,0.642199,-0.563809,-0.307473,back,right,2,1,11
0684,0086_20230824_150233,1692889419280002,2,person,-5.658961,3.475396,0.0,0.0,1.0,0.0,0,vrus,6,person,4.127921,0.276095,0.67975,-0.135597,0.733682,0.276095,0.67975,front,left,3,2,17
0685,0086_20230824_150233,1692889367239993,4,person,-4.546952,-4.936453,0.0,0.0,1.0,0.0,0,vrus,11,person,4.703408,-0.651268,0.805827,-0.105688,1.036102,-0.651268,0.805827,back,left,3,1,16
0691,0086_20230824_150233,1692889363880017,11,person,-2.742041,-1.200766,0.0,0.0,1.0,0.0,0,vrus,4,person,3.401407,0.243921,-0.532328,0.088371,0.585551,0.243921,-0.532328,front,right,1,2,7
0691,0086_20230824_150233,1692889363880017,11,person,-2.742041,-1.200766,0.0,0.0,1.0,0.0,0,vrus,0,person,5.750905,2.039942,1.707504,0.137525,2.660251,2.039942,1.707504,front,left,4,4,24
0697,0087_20230824_150412,1692889480399999,0,person,5.430613,11.838356,0.0,0.0,1.0,0.0,0,vrus,2,person,5.471086,0.081916,-0.665081,-0.022552,0.670106,0.081916,-0.665081,front,right,1,2,7
0699,0087_20230824_150412,1692889482280002,2,person,7.949187,12.547289,0.0,0.0,1.0,0.0,0,vrus,0,person,5.45699,-0.018897,0.65135,0.027689,0.651624,-0.018897,0.65135,back,left,3,2,17
0706,0089_20230824_150838,1692889753800029,0,person,-0.050992,-5.05614,0.0,0.0,1.0,0.0,0,vrus,3,person,0.169666,-0.643657,1.719302,-0.060636,1.835836,-0.643657,1.719302,back,left,4,1,21
0706,0089_20230824_150838,1692889753800029,0,person,-0.050992,-5.05614,0.0,0.0,1.0,0.0,0,vrus,1,person,0.096665,-0.213356,1.950072,-0.115938,1.961709,-0.213356,1.950072,back,left,4,2,22
0707,0089_20230824_150838,1692889762960035,1,person,-0.361344,-3.063089,0.0,0.0,1.0,0.0,0,vrus,0,person,0.62398,0.444796,-1.860445,0.114371,1.912877,0.444796,-1.860445,front,right,0,2,2
0707,0089_20230824_150838,1692889762960035,1,person,-0.361344,-3.063089,0.0,0.0,1.0,0.0,0,vrus,3,person,0.039172,-0.350519,-0.317026,0.060942,0.472619,-0.350519,-0.317026,back,right,2,2,12
0708,0089_20230824_150838,1692889747760020,2,person,-3.197325,0.998552,0.0,0.0,1.0,0.0,0,vrus,3,person,3.580201,1.663185,-2.220141,0.020705,2.774024,1.663185,-2.220141,front,right,0,4,4
0708,0089_20230824_150838,1692889747760020,2,person,-3.197325,0.998552,0.0,0.0,1.0,0.0,0,vrus,1,person,3.812667,2.116085,-1.908948,-0.035799,2.849895,2.116085,-1.908948,front,right,0,4,4
0709,0089_20230824_150838,1692889763480017,3,person,-0.723811,-3.379661,0.0,0.0,1.0,0.0,0,vrus,0,person,0.401145,0.767272,-1.607989,0.051566,1.781666,0.767272,-1.607989,front,right,0,3,3
0709,0089_20230824_150838,1692889763480017,3,person,-0.723811,-3.379661,0.0,0.0,1.0,0.0,0,vrus,1,person,0.040155,0.362257,0.312594,-0.063299,0.478482,0.362257,0.312594,front,left,2,2,12
0718,0090_20230824_151030,1692889904000000,2,person,2.558492,-4.306428,0.0,0.0,1.0,0.0,0,vrus,3,person,4.04927,-0.918169,-0.420381,0.047489,1.009829,-0.918169,-0.420381,back,right,2,1,11
0718,0090_20230824_151030,1692889904000000,2,person,2.558492,-4.306428,0.0,0.0,1.0,0.0,0,vrus,6,person,4.72924,0.853662,0.283811,-0.036486,0.899604,0.853662,0.283811,front,left,2,3,13
0719,0090_20230824_151030,1692889905840008,3,person,0.290681,-3.265075,0.0,0.0,1.0,0.0,0,vrus,2,person,4.43851,0.783648,0.611088,-0.028347,0.993747,0.783648,0.611088,front,left,3,3,18
0719,0090_20230824_151030,1692889905840008,3,person,0.290681,-3.265075,0.0,0.0,1.0,0.0,0,vrus,6,person,4.249581,1.529672,0.937836,-0.030257,1.794278,1.529672,0.937836,front,left,3,4,19
0722,0090_20230824_151030,1692889911480017,6,person,-0.080274,0.848128,0.0,0.0,1.0,0.0,0,vrus,2,person,0.304122,-0.843747,-0.183244,0.009372,0.863416,-0.843747,-0.183244,back,right,2,1,11
0722,0090_20230824_151030,1692889911480017,6,person,-0.080274,0.848128,0.0,0.0,1.0,0.0,0,vrus,3,person,1.398315,-1.202306,-0.011282,0.048834,1.202359,-1.202306,-0.011282,back,right,2,1,11
0722,0090_20230824_151030,1692889911480017,6,person,-0.080274,0.848128,0.0,0.0,1.0,0.0,0,vrus,4,person,0.122318,-2.187426,1.811633,0.027682,2.84022,-2.187426,1.811633,back,left,4,0,20
0724,0091_20230824_151258,1692890008880017,0,person,1.543445,4.15899,0.0,0.0,1.0,0.0,0,vrus,7,person,7.912358,-0.027276,-0.666135,-0.14503,0.666693,-0.027276,-0.666135,back,right,1,2,7
0725,0091_20230824_151258,1692890010359990,1,person,6.401267,12.366778,0.0,0.0,1.0,0.0,0,vrus,2,person,5.081096,-0.410538,-0.067667,-0.122144,0.416077,-0.410538,-0.067667,back,right,2,2,12
0725,0091_20230824_151258,1692890010359990,1,person,6.401267,12.366778,0.0,0.0,1.0,0.0,0,vrus,4,person,5.491541,0.491659,-0.066546,-0.2643,0.496142,0.491659,-0.066546,front,right,2,2,12
0726,0091_20230824_151258,1692890006760020,2,person,9.254825,15.615658,0.0,0.0,1.0,0.0,0,vrus,1,person,1.713601,0.842913,0.128126,0.111663,0.852595,0.842913,0.128126,front,left,2,3,13
0726,0091_20230824_151258,1692890006760020,2,person,9.254825,15.615658,0.0,0.0,1.0,0.0,0,vrus,4,person,1.264659,1.246836,-0.472488,-0.105321,1.333359,1.246836,-0.472488,front,right,2,3,13
0727,0091_20230824_151258,1692890005359990,3,person,-1.752626,-1.135006,0.0,0.0,1.0,0.0,0,vrus,0,person,0.329486,1.795571,2.349015,-0.013379,2.956679,1.795571,2.349015,front,left,4,4,24
0728,0091_20230824_151258,1692889998160005,4,person,9.786734,16.729113,0.0,0.0,1.0,0.0,0,vrus,2,person,2.407079,-0.678454,-0.292189,0.145892,0.738698,-0.678454,-0.292189,back,right,2,1,11
0728,0091_20230824_151258,1692889998160005,4,person,9.786734,16.729113,0.0,0.0,1.0,0.0,0,vrus,1,person,2.909041,-0.155479,-0.004466,0.196726,0.155543,-0.155479,-0.004466,back,right,2,2,12
0729,0091_20230824_151258,1692889995560005,5,person,-1.823667,0.23907,0.0,0.0,1.0,0.0,0,vrus,3,person,3.02337,-0.536528,-1.740447,-0.128118,1.821268,-0.536528,-1.740447,back,right,0,1,1
0729,0091_20230824_151258,1692889995560005,5,person,-1.823667,0.23907,0.0,0.0,1.0,0.0,0,vrus,9,person,0.142105,0.991236,1.25616,-0.045871,1.600152,0.991236,1.25616,front,left,3,3,18
0729,0091_20230824_151258,1692889995560005,5,person,-1.823667,0.23907,0.0,0.0,1.0,0.0,0,vrus,0,person,0.371959,1.752055,1.057232,-0.117445,2.046323,1.752055,1.057232,front,left,3,4,19
0729,0091_20230824_151258,1692889995560005,5,person,-1.823667,0.23907,0.0,0.0,1.0,0.0,0,vrus,6,person,0.026007,-0.723203,2.197035,-0.100127,2.313004,-0.723203,2.197035,back,left,4,1,21
0730,0091_20230824_151258,1692889994119996,6,person,-2.526849,2.441831,0.0,0.0,1.0,0.0,0,vrus,9,person,0.108245,1.688363,-0.915212,0.043795,1.920464,1.688363,-0.915212,front,right,1,4,9
0732,0091_20230824_151258,1692889993399999,9,person,-0.811989,1.530827,0.0,0.0,1.0,0.0,0,vrus,0,person,0.17495,0.774049,-0.174501,-0.076813,0.793475,0.774049,-0.174501,front,right,2,3,13
0732,0091_20230824_151258,1692889993399999,9,person,-0.811989,1.530827,0.0,0.0,1.0,0.0,0,vrus,6,person,0.163964,-1.70757,0.909987,-0.0483,1.934909,-1.70757,0.909987,back,left,3,0,15
0738,0092_20230824_151421,1692890102359990,2,person,-1.951402,1.121556,0.0,0.0,1.0,0.0,0,vrus,4,person,4.259619,-1.057927,-0.222889,-0.049009,1.081152,-1.057927,-0.222889,back,right,2,1,11
0738,0092_20230824_151421,1692890102359990,2,person,-1.951402,1.121556,0.0,0.0,1.0,0.0,0,vrus,3,person,4.456678,-0.483397,0.25389,0.024836,0.546015,-0.483397,0.25389,back,left,2,2,12
0739,0092_20230824_151421,1692890102199984,3,person,-2.31392,1.217559,0.0,0.0,1.0,0.0,0,vrus,4,person,4.22667,-0.583133,-0.470703,-0.063106,0.749403,-0.583133,-0.470703,back,right,2,1,11
0739,0092_20230824_151421,1692890102199984,3,person,-2.31392,1.217559,0.0,0.0,1.0,0.0,0,vrus,2,person,4.540178,0.485085,-0.260175,-0.021721,0.550453,0.485085,-0.260175,front,right,2,2,12
0740,0092_20230824_151421,1692890107840008,4,person,-8.20154,5.38662,0.0,0.0,1.0,0.0,0,vrus,2,person,4.99865,0.26518,0.387045,0.081046,0.469174,0.26518,0.387045,front,left,2,2,12
0740,0092_20230824_151421,1692890107840008,4,person,-8.20154,5.38662,0.0,0.0,1.0,0.0,0,vrus,3,person,5.521123,0.259166,0.631369,0.043227,0.682491,0.259166,0.631369,front,left,3,2,17
0747,0093_20230824_151722,1692890260320011,6,person,12.374139,-12.063569,0.0,0.0,1.0,0.0,0,vrus,4,person,5.963939,1.511029,0.471047,-0.029462,1.582748,1.511029,0.471047,front,left,2,4,14
0753,0094_20230824_152024,1692890450640023,0,person,-1.298812,-1.441201,0.0,0.0,1.0,0.0,0,vrus,1,scooter,0.099483,0.863959,0.245749,-0.135477,0.89823,0.863959,0.245749,front,left,2,3,13
0753,0094_20230824_152024,1692890450640023,0,person,-1.298812,-1.441201,0.0,0.0,1.0,0.0,0,vrus,3,scooter,0.320819,-0.242836,0.500229,-0.163352,0.556056,-0.242836,0.500229,back,left,3,2,17
0764,0095_20230824_152228,1692890589600014,4,person,-2.597688,1.096334,0.0,0.0,1.0,0.0,0,vrus,0,person,5.15315,-0.09319,-0.21452,0.179264,0.233887,-0.09319,-0.21452,back,right,2,2,12
0768,0097_20230824_153244,1692891199720011,0,person,16.460557,15.043559,0.0,0.0,1.0,0.0,0,vrus,1,person,2.641997,-1.399513,1.304339,-0.016608,1.913096,-1.399513,1.304339,back,left,3,1,16
0775,0099_20230824_153922,1692891597960035,0,person,17.646125,13.946125,0.0,0.0,1.0,0.0,0,vrus,1,person,4.302457,-0.281188,-0.435197,-0.169173,0.518134,-0.281188,-0.435197,back,right,2,2,12
0776,0099_20230824_153922,1692891604399999,1,person,10.048891,16.195613,0.0,0.0,1.0,0.0,0,vrus,0,person,4.190789,0.18754,0.208056,0.198765,0.280104,0.18754,0.208056,front,left,2,2,12
0781,0100_20230523_092906,1684834211079987,2,person,0.322846,-3.562085,0.0,0.0,1.0,0.0,0,vrus,1,person,0.017476,0.368046,0.46574,-0.019988,0.593608,0.368046,0.46574,front,left,2,2,12
0782,0100_20230523_092906,1684834195600014,3,person,2.975471,3.976808,0.0,0.0,1.0,0.0,0,vrus,4,bicycle,5.765307,-0.492327,0.569166,-0.163974,0.752553,-0.492327,0.569166,back,left,3,2,17
0786,0101_20230523_093523,1684834549760020,0,person,8.588149,11.691052,0.0,0.0,1.0,0.0,0,vrus,1,person,5.323956,-2.055938,-1.00215,0.120363,2.287178,-2.055938,-1.00215,back,right,1,0,5
0791,0101_20230523_093523,1684834569039978,6,person,-6.783742,-9.761429,0.0,0.0,1.0,0.0,0,vrus,0,person,5.923264,-2.003679,0.605238,-0.767921,2.093095,-2.003679,0.605238,back,left,3,0,15
0811,0105_20230907_093826,1694079530920026,0,person,9.505276,14.594535,0.0,0.0,1.0,0.0,0,vrus,1,person,4.398616,-1.766993,1.218165,-0.159736,2.146203,-1.766993,1.218165,back,left,3,0,15
0811,0105_20230907_093826,1694079530920026,0,person,9.505276,14.594535,0.0,0.0,1.0,0.0,0,vrus,2,person,4.716278,-0.712699,0.740203,-0.237404,1.027541,-0.712699,0.740203,back,left,3,1,16
0812,0105_20230907_093826,1694079529039978,1,person,6.736916,13.775973,0.0,0.0,1.0,0.0,0,vrus,2,person,5.016911,0.768827,-0.577425,-0.037682,0.961517,0.768827,-0.577425,front,right,1,3,8
0812,0105_20230907_093826,1694079529039978,1,person,6.736916,13.775973,0.0,0.0,1.0,0.0,0,vrus,0,person,4.65479,1.169666,-1.35912,0.183966,1.793133,1.169666,-1.35912,front,right,1,3,8
0813,0105_20230907_093826,1694079530359990,2,person,8.47937,14.660791,0.0,0.0,1.0,0.0,0,vrus,4,person,4.551187,-2.055455,-2.348836,0.081665,3.121206,-2.055455,-2.348836,back,right,0,0,0
0813,0105_20230907_093826,1694079530359990,2,person,8.47937,14.660791,0.0,0.0,1.0,0.0,0,vrus,0,person,5.376583,0.644719,-0.795345,0.246823,1.023834,0.644719,-0.795345,front,right,1,3,8
0813,0105_20230907_093826,1694079530359990,2,person,8.47937,14.660791,0.0,0.0,1.0,0.0,0,vrus,1,person,4.283877,-0.939012,0.499244,0.084485,1.063479,-0.939012,0.499244,back,left,2,1,11
0815,0105_20230907_093826,1694079524920026,4,person,2.583614,6.595484,0.0,0.0,1.0,0.0,0,vrus,0,person,4.263784,2.332484,1.818278,0.218618,2.957468,2.332484,1.818278,front,left,4,4,24
0823,0107_20230907_094835,1694080189560005,3,person,-2.885374,-2.582776,0.0,0.0,1.0,0.0,0,vrus,5,person,4.595266,-0.976521,-0.538377,-0.230857,1.115098,-0.976521,-0.538377,back,right,1,1,6
0825,0107_20230907_094835,1694080193840008,5,person,-3.083541,1.421209,0.0,0.0,1.0,0.0,0,vrus,3,person,3.86629,1.017203,0.214242,0.249494,1.03952,1.017203,0.214242,front,left,2,3,13
0827,0108_20230907_095021,1694080238840008,0,person,-0.782908,4.092373,0.0,0.0,1.0,0.0,0,vrus,1,person,5.647381,0.365459,-0.392409,-0.020016,0.536232,0.365459,-0.392409,front,right,2,2,12
0828,0108_20230907_095021,1694080239560005,1,person,0.47205,4.37836,0.0,0.0,1.0,0.0,0,vrus,0,person,5.747508,-0.403797,0.56462,0.009933,0.694153,-0.403797,0.56462,back,left,3,2,17
0828,0108_20230907_095021,1694080239560005,1,person,0.47205,4.37836,0.0,0.0,1.0,0.0,0,vrus,2,bicycle,6.24088,2.089234,0.872919,0.086232,2.264263,2.089234,0.872919,front,left,3,4,19
0837,0109_20230907_095557,1694080626800029,2,person,7.988748,18.093489,0.0,0.0,1.0,0.0,0,vrus,1,stroller,3.598666,0.575316,-0.005566,0.061291,0.575343,0.575316,-0.005566,front,right,2,3,13
0849,0111_20230907_100700,1694081241640023,0,person,0.983709,4.893505,0.0,0.0,1.0,0.0,0,vrus,1,person,5.032778,-1.833597,0.311314,0.003336,1.859837,-1.833597,0.311314,back,left,2,0,10
0849,0111_20230907_100700,1694081241640023,0,person,0.983709,4.893505,0.0,0.0,1.0,0.0,0,vrus,2,person,4.754105,-0.043822,0.139806,0.007781,0.146513,-0.043822,0.139806,back,left,2,2,12
0850,0111_20230907_100700,1694081239680002,1,person,1.124093,7.191556,0.0,0.0,1.0,0.0,0,vrus,2,person,5.373033,1.702258,-0.110962,0.008319,1.70587,1.702258,-0.110962,front,right,2,4,14
0850,0111_20230907_100700,1694081239680002,1,person,1.124093,7.191556,0.0,0.0,1.0,0.0,0,vrus,0,person,5.46385,1.903671,-0.366787,-0.31253,1.938684,1.903671,-0.366787,front,right,2,4,14
0851,0111_20230907_100700,1694081239440008,2,person,3.067674,7.342789,0.0,0.0,1.0,0.0,0,vrus,1,person,5.187124,-1.70725,0.102718,-0.015833,1.710338,-1.70725,0.102718,back,left,2,0,10
0851,0111_20230907_100700,1694081239440008,2,person,3.067674,7.342789,0.0,0.0,1.0,0.0,0,vrus,0,person,5.371445,0.210305,-0.256268,-0.319879,0.331514,0.210305,-0.256268,front,right,2,2,12
0859,0112_20230907_101440,1694081725640023,2,person,16.307684,16.657876,0.0,0.0,1.0,0.0,0,vrus,3,person,0.345285,1.88004,-0.882109,-0.094271,2.076697,1.88004,-0.882109,front,right,1,4,9
0860,0112_20230907_101440,1694081731560005,3,person,12.778287,15.406624,0.0,0.0,1.0,0.0,0,vrus,4,person,3.233335,-0.05454,-1.286742,0.401323,1.287898,-0.05454,-1.286742,back,right,1,2,7
0860,0112_20230907_101440,1694081731560005,3,person,12.778287,15.406624,0.0,0.0,1.0,0.0,0,vrus,2,person,2.605894,1.323032,0.123824,0.109105,1.328814,1.323032,0.123824,front,left,2,3,13
0861,0112_20230907_101440,1694081727560005,4,person,14.906398,14.125498,0.0,0.0,1.0,0.0,0,vrus,2,person,0.729714,1.320149,2.454518,-0.463553,2.787014,1.320149,2.454518,front,left,4,3,23
0863,0113_20230907_101548,1694081775280002,0,person,6.371274,9.818806,0.0,0.0,1.0,0.0,0,vrus,1,person,4.949359,0.361445,-0.667921,0.003511,0.759447,0.361445,-0.667921,front,right,1,2,7
0863,0113_20230907_101548,1694081775280002,0,person,6.371274,9.818806,0.0,0.0,1.0,0.0,0,vrus,3,person,5.557815,-0.706365,0.272911,0.014845,0.757253,-0.706365,0.272911,back,left,2,1,11
0864,0113_20230907_101548,1694081770519996,1,person,11.089555,14.265558,0.0,0.0,1.0,0.0,0,vrus,3,person,4.178742,-0.94729,1.007654,0.093533,1.383013,-0.94729,1.007654,back,left,3,1,16
0864,0113_20230907_101548,1694081770519996,1,person,11.089555,14.265558,0.0,0.0,1.0,0.0,0,vrus,0,person,3.833719,-0.081371,1.079495,0.023791,1.082557,-0.081371,1.079495,back,left,3,2,17
0866,0113_20230907_101548,1694081767039978,3,person,10.744731,15.91301,0.0,0.0,1.0,0.0,0,vrus,1,person,0.075228,1.231152,-0.893426,0.002746,1.521166,1.231152,-0.893426,front,right,1,3,8
0866,0113_20230907_101548,1694081767039978,3,person,10.744731,15.91301,0.0,0.0,1.0,0.0,0,vrus,0,person,0.123744,0.938085,-0.291243,-0.052503,0.982255,0.938085,-0.291243,front,right,2,3,13
0886,0117_20230907_150910,1694099466960035,1,person,1.768416,-3.304489,0.0,0.0,1.0,0.0,0,vrus,8,person,5.391163,0.312057,0.584795,-0.07786,0.662846,0.312057,0.584795,front,left,3,2,17
0893,0117_20230907_150910,1694099461239993,8,person,0.914356,-1.684026,0.0,0.0,1.0,0.0,0,vrus,1,person,0.059472,-0.275952,-0.523102,-0.029258,0.591427,-0.275952,-0.523102,back,right,1,2,7
0919,0121_20230907_152209,1694100202160005,0,person,0.533318,-1.617062,0.0,0.0,1.0,0.0,0,vrus,5,person,4.122424,-0.663533,-0.391504,0.01247,0.770423,-0.663533,-0.391504,back,right,2,1,11
0920,0121_20230907_152209,1694100179880017,1,person,7.301171,18.333936,0.0,0.0,1.0,0.0,0,vrus,4,person,5.728186,-0.307867,-0.335891,-0.090928,0.455637,-0.307867,-0.335891,back,right,2,2,12
0920,0121_20230907_152209,1694100179880017,1,person,7.301171,18.333936,0.0,0.0,1.0,0.0,0,vrus,7,person,2.914955,-0.801862,0.84468,0.025381,1.164675,-0.801862,0.84468,back,left,3,1,16
0920,0121_20230907_152209,1694100179880017,1,person,7.301171,18.333936,0.0,0.0,1.0,0.0,0,vrus,8,person,4.831723,-0.390338,0.939978,-0.084005,1.017803,-0.390338,0.939978,back,left,3,2,17
0920,0121_20230907_152209,1694100179880017,1,person,7.301171,18.333936,0.0,0.0,1.0,0.0,0,vrus,2,person,4.574045,-1.268207,1.929388,-0.105797,2.308872,-1.268207,1.929388,back,left,4,1,21
0921,0121_20230907_152209,1694100171760020,2,person,15.105625,14.245034,0.0,0.0,1.0,0.0,0,vrus,1,person,5.311946,1.840176,-0.006034,0.070388,1.840186,1.840176,-0.006034,front,right,2,4,14
0921,0121_20230907_152209,1694100171760020,2,person,15.105625,14.245034,0.0,0.0,1.0,0.0,0,vrus,8,person,5.425146,1.858307,-0.084526,-0.008398,1.860228,1.858307,-0.084526,front,right,2,4,14
0923,0121_20230907_152209,1694100183000000,4,person,11.275668,15.671604,0.0,0.0,1.0,0.0,0,vrus,1,person,5.623266,0.026506,-0.261063,0.015933,0.262406,0.026506,-0.261063,front,right,2,2,12
0924,0121_20230907_152209,1694100206720011,5,person,-3.509348,1.491537,0.0,0.0,1.0,0.0,0,vrus,0,person,3.768917,0.454632,0.415368,-0.011325,0.615809,0.454632,0.415368,front,left,2,2,12
0926,0121_20230907_152209,1694100180680002,7,person,5.892591,19.911842,0.0,0.0,1.0,0.0,0,vrus,8,person,4.823257,0.117276,-0.067447,-0.124621,0.135288,0.117276,-0.067447,front,right,2,2,12
0926,0121_20230907_152209,1694100180680002,7,person,5.892591,19.911842,0.0,0.0,1.0,0.0,0,vrus,2,person,4.79761,-0.605264,1.098366,-0.20447,1.254094,-0.605264,1.098366,back,left,3,1,16
0927,0121_20230907_152209,1694100173720011,8,person,14.22692,14.97592,0.0,0.0,1.0,0.0,0,vrus,2,person,4.828602,-1.624881,-0.003734,-0.005611,1.624885,-1.624881,-0.003734,back,right,2,0,10
0927,0121_20230907_152209,1694100173720011,8,person,14.22692,14.97592,0.0,0.0,1.0,0.0,0,vrus,1,person,5.258459,-0.045022,0.155635,0.063357,0.162016,-0.045022,0.155635,back,left,2,2,12
0933,0122_20230907_152634,1694100411640023,1,person,-1.382211,-0.298065,0.0,0.0,1.0,0.0,0,vrus,4,person,5.313836,0.269181,0.146009,-0.023644,0.30623,0.269181,0.146009,front,left,2,2,12
0941,0123_20230907_152856,1694100612119996,1,person,17.63508,15.360893,0.0,0.0,1.0,0.0,0,vrus,4,person,0.695317,-0.022486,-0.167718,-0.047685,0.169219,-0.022486,-0.167718,back,right,2,2,12
0944,0123_20230907_152856,1694100616160005,4,person,17.741551,15.242202,0.0,0.0,1.0,0.0,0,vrus,0,person,0.471728,-1.093996,0.209584,-0.044506,1.113891,-1.093996,0.209584,back,left,2,1,11
0944,0123_20230907_152856,1694100616160005,4,person,17.741551,15.242202,0.0,0.0,1.0,0.0,0,vrus,1,person,0.256983,0.062373,0.107979,0.04456,0.124699,0.062373,0.107979,front,left,2,2,12
0946,0123_20230907_152856,1694100630640023,6,person,26.16057,9.715262,0.0,0.0,1.0,0.0,0,vrus,4,person,4.568564,-1.169191,-2.082559,0.437444,2.388317,-1.169191,-2.082559,back,right,0,1,1
0946,0123_20230907_152856,1694100630640023,6,person,26.16057,9.715262,0.0,0.0,1.0,0.0,0,vrus,1,person,5.44289,1.548338,-1.896055,-0.003026,2.447933,1.548338,-1.896055,front,right,0,4,4
0947,0123_20230907_152856,1694100553119996,7,person,-1.986034,-0.087954,0.0,0.0,1.0,0.0,0,vrus,2,person,2.957918,-0.320409,1.263564,0.719754,1.303555,-0.320409,1.263564,back,left,3,2,17
