sample_id,scene_path,timestamp,target_x,target_y,displacement,avg_speed,f1_state,f2_state,f3_state,n_ped_green,n_ped_red,has_green,red_only,is_moving,nearest_dist,n_neighbors
1723,0202_20231031_120413,1698753916880017,0.0,0.0,5.009155,1.001831,2,1,2,2,1,1,0,1,0.579891,13
1724,0202_20231031_120413,1698753862880017,0.0,0.0,7.299265,1.459853,1,2,1,1,2,1,0,1,1.657679,13
1725,0202_20231031_120413,1698753909000000,0.0,0.0,9.284034,1.856807,2,1,2,2,1,1,0,1,13.918055,12
1726,0202_20231031_120413,1698753921480017,0.0,0.0,0.041268,0.008254,2,1,1,1,2,1,0,0,0.794052,13
1728,0202_20231031_120413,1698753876320011,0.0,0.0,6.498773,1.476994,1,1,1,0,3,0,1,1,1.891354,13
1729,0202_20231031_120413,1698753858160005,0.0,0.0,4.402791,1.058362,1,2,1,1,2,1,0,1,1.712754,12
1733,0203_20231031_120539,1698753964760020,0.0,0.0,2.125559,0.425112,1,1,1,0,3,0,1,1,5.600255,15
1734,0203_20231031_120539,1698753982519996,0.0,0.0,6.457885,1.291577,2,1,2,2,1,1,0,1,0.80437,15
1735,0203_20231031_120539,1698753963600014,0.0,0.0,0.799889,0.159978,1,1,1,0,3,0,1,1,1.336162,15
1736,0203_20231031_120539,1698753957399999,0.0,0.0,5.799523,1.159905,1,1,1,0,3,0,1,1,1.185324,15
1737,0203_20231031_120539,1698753991039978,0.0,0.0,0.079201,0.01584,2,1,2,2,1,1,0,0,2.497538,15
1738,0203_20231031_120539,1698753955239993,0.0,0.0,7.317007,1.463401,1,1,1,0,3,0,1,1,0.163587,15
1739,0203_20231031_120539,1698753963320011,0.0,0.0,7.062177,1.412435,1,1,1,0,3,0,1,1,1.246078,15
1740,0203_20231031_120539,1698753953079987,0.0,0.0,8.042427,1.608485,1,1,1,0,3,0,1,1,1.870665,15
1742,0203_20231031_120539,1698753949680002,0.0,0.0,5.310264,1.062053,1,2,1,1,2,1,0,1,4.413449,15
1743,0203_20231031_120539,1698753991399999,0.0,0.0,6.869705,1.373941,2,1,2,2,1,1,0,1,2.015884,15
1744,0203_20231031_120539,1698753952600014,0.0,0.0,7.686549,1.53731,1,2,1,1,2,1,0,1,1.746602,15
1745,0203_20231031_120539,1698753947239993,0.0,0.0,3.915462,0.783092,1,2,1,1,2,1,0,1,0.489329,15
1746,0203_20231031_120539,1698753959280002,0.0,0.0,4.801594,1.121867,1,1,1,0,3,0,1,1,16.624441,15
1748,0204_20231031_120836,1698754214840008,0.0,0.0,7.685347,1.537069,1,2,1,1,2,1,0,1,0.271628,13
1749,0204_20231031_120836,1698754244720011,0.0,0.0,0.488034,0.097607,1,1,2,1,2,1,0,0,13.519952,15
1750,0204_20231031_120836,1698754224840008,0.0,0.0,2.636796,0.527359,1,1,1,0,3,0,1,1,3.944912,15
1751,0204_20231031_120836,1698754139760020,0.0,0.0,6.813726,1.362745,1,1,1,0,3,0,1,1,0.202918,15
1752,0204_20231031_120836,1698754132560005,0.0,0.0,6.499606,1.299921,1,2,1,1,2,1,0,1,2.229883,15
1753,0204_20231031_120836,1698754141399999,0.0,0.0,7.122231,1.424446,1,1,1,0,3,0,1,1,0.395755,15
1754,0204_20231031_120836,1698754259760020,0.0,0.0,6.893835,1.378767,2,1,2,2,1,1,0,1,5.16821,15
1756,0204_20231031_120836,1698754200720011,0.0,0.0,2.245243,0.449049,2,1,1,1,2,1,0,1,0.595108,9
1757,0204_20231031_120836,1698754258160005,0.0,0.0,7.610219,1.522044,2,1,2,2,1,1,0,1,0.451664,15
1758,0204_20231031_120836,1698754140880017,0.0,0.0,6.73953,1.347906,1,1,1,0,3,0,1,1,0.242136,15
1759,0204_20231031_120836,1698754166199984,0.0,0.0,7.503319,1.500664,2,1,2,2,1,1,0,1,0.543086,15
1760,0204_20231031_120836,1698754259800029,0.0,0.0,8.899072,1.779814,2,1,2,2,1,1,0,1,3.176022,15
1761,0204_20231031_120836,1698754161800029,0.0,0.0,6.511013,1.302203,2,1,2,2,1,1,0,1,0.588787,15
1762,0204_20231031_120836,1698754138640023,0.0,0.0,7.906674,1.581335,1,1,1,0,3,0,1,1,0.556472,14
1763,0204_20231031_120836,1698754252160005,0.0,0.0,8.371673,1.674335,2,1,2,2,1,1,0,1,0.527431,15
1764,0204_20231031_120836,1698754145720011,0.0,0.0,5.334519,1.066904,1,1,1,0,3,0,1,1,0.498489,15
1766,0204_20231031_120836,1698754272640023,0.0,0.0,6.754376,1.350875,2,1,2,2,1,1,0,1,9.897075,15
1769,0205_20231031_121142,1698754342960035,0.0,0.0,6.741889,1.348378,2,1,2,2,1,1,0,1,0.580035,15
1770,0205_20231031_121142,1698754335359990,0.0,0.0,7.604443,1.520889,1,1,2,1,2,1,0,1,8.823029,15
1771,0205_20231031_121142,1698754359239993,0.0,0.0,6.830726,1.366145,2,1,2,2,1,1,0,1,10.978676,15
1772,0205_20231031_121142,1698754335079987,0.0,0.0,3.363958,0.672792,1,1,2,1,2,1,0,1,14.232235,15
1773,0205_20231031_121142,1698754310760020,0.0,0.0,11.247922,2.249584,1,2,1,1,2,1,0,1,8.776209,15
1774,0205_20231031_121142,1698754342560005,0.0,0.0,6.796397,1.359279,2,1,2,2,1,1,0,1,0.588033,15
1775,0205_20231031_121142,1698754351399999,0.0,0.0,7.437591,1.487518,2,1,2,2,1,1,0,1,0.473962,15
1776,0205_20231031_121142,1698754308199984,0.0,0.0,7.759474,1.551895,1,2,1,1,2,1,0,1,6.59731,13
1778,0206_20231031_121306,1698754411199984,0.0,0.0,4.262284,0.852457,1,1,2,1,2,1,0,1,2.004217,13
1779,0206_20231031_121306,1698754450519996,0.0,0.0,8.291706,1.658341,2,1,2,2,1,1,0,1,8.747672,11
1780,0206_20231031_121306,1698754444239993,0.0,0.0,6.336735,1.267347,2,1,2,2,1,1,0,1,1.61241,15
1781,0206_20231031_121306,1698754427800029,0.0,0.0,8.771156,1.754231,2,1,2,2,1,1,0,1,9.128755,14
1783,0206_20231031_121306,1698754425840008,0.0,0.0,6.145927,1.229185,2,1,2,2,1,1,0,1,1.810278,13
1784,0206_20231031_121306,1698754460320011,0.0,0.0,6.996568,1.399314,2,1,2,2,1,1,0,1,7.691897,13
1785,0206_20231031_121306,1698754466280002,0.0,0.0,6.392005,1.278401,2,1,2,2,1,1,0,1,7.306453,8
1786,0206_20231031_121306,1698754397399999,0.0,0.0,1.776356,0.355271,1,1,1,0,3,0,1,1,1.207459,7
1787,0206_20231031_121306,1698754395399999,0.0,0.0,0.946673,0.189335,1,1,1,0,3,0,1,1,1.318439,6
1788,0206_20231031_121306,1698754403079987,0.0,0.0,6.033591,1.206718,1,1,1,0,3,0,1,1,5.3528,13
1789,0206_20231031_121306,1698754446640023,0.0,0.0,6.091021,1.324144,2,1,2,2,1,1,0,1,0.576932,12
1790,0206_20231031_121306,1698754470720011,0.0,0.0,5.134939,1.156519,2,1,2,2,1,1,0,1,9.60755,7
1793,0207_20231031_121521,1698754593399999,0.0,0.0,0.013312,0.002662,1,1,2,1,2,1,0,0,9.925844,11
1794,0207_20231031_121521,1698754594760020,0.0,0.0,5.909374,1.181875,1,1,2,1,2,1,0,1,6.768199,11
1795,0207_20231031_121521,1698754599359990,0.0,0.0,6.693478,1.338696,2,1,2,2,1,1,0,1,9.745526,9
1796,0207_20231031_121521,1698754624000000,0.0,0.0,0.045312,0.009062,2,1,2,2,1,1,0,0,0.645514,8
1798,0207_20231031_121521,1698754627600014,0.0,0.0,4.838255,0.967651,2,1,2,2,1,1,0,1,5.293121,9
1799,0207_20231031_121521,1698754532280002,0.0,0.0,7.464103,1.492821,2,1,2,2,1,1,0,1,7.432601,12
1800,0207_20231031_121521,1698754629320011,0.0,0.0,0.041848,0.00837,2,1,2,2,1,1,0,0,3.709845,9
1801,0208_20231031_121732,1698754731119996,0.0,0.0,0.008881,0.001776,2,1,1,1,2,1,0,0,1.870368,9
1802,0208_20231031_121732,1698754752199984,0.0,0.0,4.204743,0.840949,1,2,1,1,2,1,0,1,2.039015,9
1803,0208_20231031_121732,1698754747760020,0.0,0.0,0.197251,0.03945,1,1,1,0,3,0,1,0,1.799013,9
1804,0208_20231031_121732,1698754754160005,0.0,0.0,6.004658,1.200932,1,2,1,1,2,1,0,1,2.142845,9
1805,0208_20231031_121732,1698754786039978,0.0,0.0,0.134069,0.026814,1,1,2,1,2,1,0,0,1.636683,14
1806,0208_20231031_121732,1698754785399999,0.0,0.0,0.054033,0.010807,1,1,2,1,2,1,0,0,4.798983,14
1807,0208_20231031_121732,1698754797480017,0.0,0.0,4.668257,0.933651,2,1,2,2,1,1,0,1,2.306727,14
1808,0208_20231031_121732,1698754796880017,0.0,0.0,0.732875,0.146575,2,1,2,2,1,1,0,1,7.799743,14
1809,0208_20231031_121732,1698754665079987,0.0,0.0,7.479704,1.495941,1,1,1,0,3,0,1,1,12.954345,9
1810,0208_20231031_121732,1698754691960035,0.0,0.0,5.467784,1.093557,2,1,2,2,1,1,0,1,10.839019,14
1812,0208_20231031_121732,1698754660480017,0.0,0.0,6.210399,1.24208,1,2,1,1,2,1,0,1,2.076411,9
1813,0208_20231031_121732,1698754659119996,0.0,0.0,8.347987,1.669597,1,2,1,1,2,1,0,1,2.690488,9
1814,0208_20231031_121732,1698754695000000,0.0,0.0,5.295839,1.059168,2,1,2,2,1,1,0,1,14.376995,14
1815,0208_20231031_121732,1698754708560005,0.0,0.0,5.188151,1.03763,2,1,2,2,1,1,0,1,14.414235,11
1816,0208_20231031_121732,1698754797079987,0.0,0.0,7.209554,1.441911,2,1,2,2,1,1,0,1,2.111535,14
1817,0208_20231031_121732,1698754769399999,0.0,0.0,4.445752,0.992351,1,1,1,0,3,0,1,1,3.879342,15
1818,0208_20231031_121732,1698754808720011,0.0,0.0,6.134479,1.460585,2,1,2,2,1,1,0,1,7.586762,11
1819,0208_20231031_121732,1698754679239993,0.0,0.0,4.326763,1.081691,1,1,2,1,2,1,0,1,20.675859,10
1824,0209_20231031_122343,1698755095440008,0.0,0.0,0.058064,0.011613,2,1,1,1,2,1,0,0,1.524866,11
1826,0209_20231031_122343,1698755164480017,0.0,0.0,5.492378,1.098476,2,1,2,2,1,1,0,1,1.361358,15
1827,0209_20231031_122343,1698755093880017,0.0,0.0,5.916479,1.183296,2,1,1,1,2,1,0,1,2.294638,11
1828,0209_20231031_122343,1698755044960035,0.0,0.0,0.107986,0.021597,1,1,2,1,2,1,0,0,11.028621,14
1829,0209_20231031_122343,1698755170519996,0.0,0.0,0.176284,0.035257,2,1,2,2,1,1,0,0,0.863896,11
1830,0209_20231031_122343,1698755045960035,0.0,0.0,6.297603,1.259521,1,1,2,1,2,1,0,1,14.889632,13
1831,0209_20231031_122343,1698755035920026,0.0,0.0,5.089564,1.017913,1,1,1,0,3,0,1,1,19.781951,13
1832,0209_20231031_122343,1698755071199984,0.0,0.0,7.59179,1.518358,2,1,2,2,1,1,0,1,11.172416,14
1833,0209_20231031_122343,1698755136000000,0.0,0.0,9.496035,1.899207,1,1,1,0,3,0,1,1,10.852018,13
1834,0209_20231031_122343,1698755174680002,0.0,0.0,3.862447,0.772489,2,1,2,2,1,1,0,1,2.653591,10
1836,0209_20231031_122343,1698755160039978,0.0,0.0,7.282815,1.456563,2,1,2,2,1,1,0,1,7.109005,15
1837,0209_20231031_122343,1698755038760020,0.0,0.0,6.637866,1.327573,1,1,1,0,3,0,1,1,10.911674,12
1838,0209_20231031_122343,1698755150800029,0.0,0.0,4.777007,0.963108,1,1,2,1,2,1,0,1,6.849987,12
1842,0210_20231031_122646,1698755324399999,0.0,0.0,0.475014,0.095003,1,1,2,1,2,1,0,0,5.843212,15
1843,0210_20231031_122646,1698755296880017,0.0,0.0,0.013098,0.00262,1,2,1,1,2,1,0,0,3.977606,15
1844,0210_20231031_122646,1698755341280002,0.0,0.0,0.689653,0.137931,2,1,2,2,1,1,0,1,7.483763,15
1845,0210_20231031_122646,1698755295920026,0.0,0.0,6.328103,1.265621,1,2,1,1,2,1,0,1,2.818926,15
1847,0210_20231031_122646,1698755293199984,0.0,0.0,7.293033,1.458607,1,2,1,1,2,1,0,1,0.070258,9
1848,0210_20231031_122646,1698755308920026,0.0,0.0,7.120394,1.424079,1,1,1,0,3,0,1,1,0.852372,15
1850,0210_20231031_122646,1698755298079987,0.0,0.0,7.106782,1.421356,1,2,1,1,2,1,0,1,0.122197,15
1851,0210_20231031_122646,1698755218760020,0.0,0.0,6.885302,1.37706,1,1,1,0,3,0,1,1,0.631839,12
1852,0210_20231031_122646,1698755320480017,0.0,0.0,7.794212,1.558842,1,1,2,1,2,1,0,1,2.738689,15
1853,0210_20231031_122646,1698755242480017,0.0,0.0,6.476158,1.295232,2,1,2,2,1,1,0,1,7.38483,14
1854,0210_20231031_122646,1698755298039978,0.0,0.0,6.660338,1.332068,1,2,1,1,2,1,0,1,0.314446,15
1855,0210_20231031_122646,1698755354280002,0.0,0.0,4.38096,0.876192,2,1,2,2,1,1,0,1,2.133386,12
1856,0210_20231031_122646,1698755309160005,0.0,0.0,6.564891,1.312978,1,1,1,0,3,0,1,1,1.327216,15
1857,0210_20231031_122646,1698755289800029,0.0,0.0,10.088492,2.017698,1,1,1,0,3,0,1,1,5.925743,8
1858,0210_20231031_122646,1698755215519996,0.0,0.0,6.829169,1.365834,1,2,1,1,2,1,0,1,0.688985,12
1860,0210_20231031_122646,1698755301800029,0.0,0.0,7.721323,1.544265,1,2,1,1,2,1,0,1,0.8344,15
1861,0210_20231031_122646,1698755213440008,0.0,0.0,6.943797,1.388759,1,2,1,1,2,1,0,1,14.220061,13
1862,0210_20231031_122646,1698755357800029,0.0,0.0,7.221734,1.444347,2,1,1,1,2,1,0,1,6.410777,14
1863,0210_20231031_122646,1698755358800029,0.0,0.0,4.391931,0.878386,2,1,1,1,2,1,0,1,1.524978,14
1864,0210_20231031_122646,1698755276440008,0.0,0.0,8.783063,2.195766,2,1,1,1,2,1,0,1,8.585816,15
1867,0211_20231031_122945,1698755415560005,0.0,0.0,0.310643,0.062129,1,1,2,1,2,1,0,0,0.565803,15
1868,0211_20231031_122945,1698755436039978,0.0,0.0,0.25002,0.050004,2,1,2,2,1,1,0,0,4.757051,15
1869,0211_20231031_122945,1698755413039978,0.0,0.0,0.153172,0.030634,1,1,2,1,2,1,0,0,0.402218,14
1870,0211_20231031_122945,1698755440680002,0.0,0.0,9.000791,1.800158,2,1,2,2,1,1,0,1,6.789899,15
1871,0211_20231031_122945,1698755398880017,0.0,0.0,8.378638,1.675728,1,1,1,0,3,0,1,1,0.083576,15
1872,0211_20231031_122945,1698755395359990,0.0,0.0,7.731394,1.546279,1,2,1,1,2,1,0,1,4.020813,15
1873,0211_20231031_122945,1698755395239993,0.0,0.0,8.311773,1.662355,1,2,1,1,2,1,0,1,0.007697,15
1874,0211_20231031_122945,1698755448560005,0.0,0.0,0.033111,0.006622,2,1,1,1,2,1,0,0,0.635324,14
1875,0211_20231031_122945,1698755399800029,0.0,0.0,6.432241,1.286448,1,1,1,0,3,0,1,1,3.865483,15
1876,0211_20231031_122945,1698755419920026,0.0,0.0,7.982403,1.596481,2,1,2,2,1,1,0,1,10.321383,15
1877,0211_20231031_122945,1698755392960035,0.0,0.0,8.013408,1.602682,1,2,1,1,2,1,0,1,0.800341,14
1879,0211_20231031_122945,1698755392199984,0.0,0.0,7.153393,1.430679,1,2,1,1,2,1,0,1,1.693461,13
1880,0211_20231031_122945,1698755430760020,0.0,0.0,5.523498,1.1047,2,1,2,2,1,1,0,1,0.935196,15
1883,0212_20231031_123108,1698755565119996,0.0,0.0,6.309679,1.261936,1,2,1,1,2,1,0,1,0.550422,11
1884,0212_20231031_123108,1698755546119996,0.0,0.0,5.801399,1.16028,2,1,1,1,2,1,0,1,13.370689,11
1885,0212_20231031_123108,1698755517720011,0.0,0.0,7.669269,1.533854,2,1,2,2,1,1,0,1,1.737458,14
1886,0212_20231031_123108,1698755485880017,0.0,0.0,7.507636,1.501527,1,2,1,1,2,1,0,1,0.406413,10
1887,0212_20231031_123108,1698755586079987,0.0,0.0,0.809323,0.161865,1,1,1,0,3,0,1,1,0.829446,13
1889,0212_20231031_123108,1698755575039978,0.0,0.0,7.371805,1.474361,1,2,1,1,2,1,0,1,0.541122,15
1890,0212_20231031_123108,1698755480640023,0.0,0.0,8.442472,1.688494,1,2,1,1,2,1,0,1,2.401164,6
1891,0212_20231031_123108,1698755598480017,0.0,0.0,8.827441,1.765488,1,1,2,1,2,1,0,1,9.966677,15
1892,0212_20231031_123108,1698755479000000,0.0,0.0,7.761349,1.55227,1,2,1,1,2,1,0,1,0.494045,7
1894,0213_20231031_123353,1698755670920026,0.0,0.0,0.006807,0.001361,1,1,1,0,3,0,1,0,13.707351,14
1895,0213_20231031_123353,1698755685160005,0.0,0.0,0.616642,0.123328,1,1,2,1,2,1,0,1,1.461306,15
1896,0213_20231031_123353,1698755657119996,0.0,0.0,8.31921,1.663842,1,2,1,1,2,1,0,1,0.705999,7
1897,0213_20231031_123353,1698755652199984,0.0,0.0,5.995707,1.199141,1,2,1,1,2,1,0,1,0.545858,7
1898,0213_20231031_123353,1698755705920026,0.0,0.0,0.623503,0.124701,2,1,2,2,1,1,0,1,0.779479,15
1900,0213_20231031_123353,1698755643519996,0.0,0.0,0.22428,0.044856,1,1,1,0,3,0,1,0,0.702984,9
1902,0213_20231031_123353,1698755659000000,0.0,0.0,6.961758,1.392352,1,2,1,1,2,1,0,1,6.267159,7
1903,0213_20231031_123353,1698755700800029,0.0,0.0,4.489874,0.897975,2,1,2,2,1,1,0,1,0.968566,15
1904,0213_20231031_123353,1698755638199984,0.0,0.0,6.955055,1.498926,2,1,1,1,2,1,0,1,10.57933,10
1906,0214_20231031_123539,1698755803640023,0.0,0.0,0.181353,0.036271,2,1,2,2,1,1,0,0,15.775392,7
1907,0214_20231031_123539,1698755802800029,0.0,0.0,0.007999,0.0016,2,1,2,2,1,1,0,0,3.754199,9
1908,0214_20231031_123539,1698755819119996,0.0,0.0,0.03788,0.007576,2,1,1,1,2,1,0,0,3.471888,8
1909,0214_20231031_123539,1698755767359990,0.0,0.0,5.019719,1.003944,1,1,2,1,2,1,0,1,2.000601,9
1910,0214_20231031_123539,1698755770199984,0.0,0.0,0.019611,0.003922,1,1,2,1,2,1,0,0,12.567741,11
1911,0214_20231031_123539,1698755900440008,0.0,0.0,7.546475,1.509295,2,1,1,1,2,1,0,1,6.486821,6
1912,0214_20231031_123539,1698755869239993,0.0,0.0,7.500798,1.50016,1,1,2,1,2,1,0,1,7.815697,15
1913,0214_20231031_123539,1698755870800029,0.0,0.0,7.16089,1.432178,2,1,2,2,1,1,0,1,7.432666,15
1914,0214_20231031_123539,1698755868920026,0.0,0.0,7.131659,1.426332,1,1,2,1,2,1,0,1,9.641631,15
1915,0214_20231031_123539,1698755854039978,0.0,0.0,6.395773,1.279155,1,1,1,0,3,0,1,1,11.816922,11
1917,0214_20231031_123539,1698755751480017,0.0,0.0,6.330348,1.26607,1,2,1,1,2,1,0,1,1.587194,11
1918,0214_20231031_123539,1698755910680002,0.0,0.0,7.875635,1.575127,2,1,1,1,2,1,0,1,2.413174,4
1919,0214_20231031_123539,1698755774359990,0.0,0.0,7.268311,1.453662,1,1,2,1,2,1,0,1,10.600874,12
1923,0215_20231116_104151,1700131324960035,0.0,0.0,6.325939,1.265188,1,1,2,1,2,1,0,1,9.309334,13
1924,0215_20231116_104151,1700131325600014,0.0,0.0,5.858349,1.17167,1,1,2,1,2,1,0,1,6.12984,13
1926,0215_20231116_104151,1700131345079987,0.0,0.0,5.818787,1.232783,2,1,2,2,1,1,0,1,26.916494,6
1928,0216_20231116_104853,1700131774560005,0.0,0.0,0.009172,0.001834,1,1,2,1,2,1,0,0,8.874549,12
1930,0216_20231116_104853,1700131796760020,0.0,0.0,4.921676,0.984335,2,1,2,2,1,1,0,1,6.05462,15
1933,0217_20231116_105019,1700131848840008,0.0,0.0,6.187946,1.237589,1,2,1,1,2,1,0,1,3.678099,8
1934,0217_20231116_105019,1700131845199984,0.0,0.0,3.052925,0.610585,1,2,1,1,2,1,0,1,5.08125,5
1935,0217_20231116_105019,1700131840199984,0.0,0.0,3.741964,0.748393,1,2,1,1,2,1,0,1,1.270136,5
1936,0217_20231116_105019,1700131858640023,0.0,0.0,8.014657,1.602931,1,1,1,0,3,0,1,1,6.149464,8
1937,0217_20231116_105019,1700131831359990,0.0,0.0,6.524662,1.304932,2,1,1,1,2,1,0,1,2.146232,6
1938,0218_20231116_105310,1700132105440008,0.0,0.0,0.02596,0.005192,1,1,1,0,3,0,1,0,13.816285,6
1939,0218_20231116_105310,1700132044239993,0.0,0.0,0.232995,0.046599,1,1,1,0,3,0,1,0,1.793185,10
1940,0218_20231116_105310,1700132085239993,0.0,0.0,0.041715,0.008343,2,1,2,2,1,1,0,0,1.620894,14
1941,0218_20231116_105310,1700132040199984,0.0,0.0,5.02416,1.004832,1,1,1,0,3,0,1,1,3.564745,10
1942,0218_20231116_105310,1700132025079987,0.0,0.0,0.588278,0.117656,1,1,1,0,3,0,1,1,1.925639,10
1943,0218_20231116_105310,1700132092280002,0.0,0.0,6.812223,1.362445,2,1,1,1,2,1,0,1,7.000496,13
1946,0218_20231116_105310,1700132073119996,0.0,0.0,6.02085,1.32036,2,1,2,2,1,1,0,1,4.864909,15
1948,0219_20231116_110049,1700132468600014,0.0,0.0,1.60123,0.320246,1,1,1,0,3,0,1,1,8.553716,4
1949,0219_20231116_110049,1700132471079987,0.0,0.0,8.616435,1.723287,1,2,1,1,2,1,0,1,11.970403,5
1950,0219_20231116_110049,1700132505199984,0.0,0.0,5.744308,1.148862,1,1,2,1,2,1,0,1,8.731693,9
1952,0219_20231116_110049,1700132500760020,0.0,0.0,4.613624,0.922725,1,1,2,1,2,1,0,1,19.377911,9
1953,0220_20231116_110657,1700132834280002,0.0,0.0,7.031142,1.406228,1,2,1,1,2,1,0,1,0.84117,15
1954,0220_20231116_110657,1700132833640023,0.0,0.0,7.398119,1.479624,1,2,1,1,2,1,0,1,0.7681,15
1955,0220_20231116_110657,1700132834880017,0.0,0.0,6.837628,1.367526,1,1,1,0,3,0,1,1,1.070951,15
1956,0220_20231116_110657,1700132832000000,0.0,0.0,7.161022,1.432204,1,2,1,1,2,1,0,1,1.362053,15
1957,0220_20231116_110657,1700132832560005,0.0,0.0,6.386951,1.27739,1,2,1,1,2,1,0,1,0.197484,15
1958,0220_20231116_110657,1700132835239993,0.0,0.0,6.114388,1.442065,1,1,1,0,3,0,1,1,0.695277,15
1959,0221_20231116_110901,1700133001039978,0.0,0.0,0.138585,0.027717,2,1,2,2,1,1,0,0,0.521614,8
1960,0221_20231116_110901,1700132991280002,0.0,0.0,0.391811,0.078362,2,1,2,2,1,1,0,0,1.103606,8
1961,0221_20231116_110901,1700133047079987,0.0,0.0,0.064886,0.012977,1,1,2,1,2,1,0,0,0.742262,15
1963,0221_20231116_110901,1700132992199984,0.0,0.0,0.071495,0.014299,2,1,2,2,1,1,0,0,0.481626,7
1964,0221_20231116_110901,1700132989800029,0.0,0.0,8.255724,1.651145,2,1,2,2,1,1,0,1,1.5601,9
1965,0221_20231116_110901,1700133025840008,0.0,0.0,3.448663,0.689733,1,1,1,0,3,0,1,1,1.349705,9
1966,0221_20231116_110901,1700133066000000,0.0,0.0,0.037631,0.007526,2,1,2,2,1,1,0,0,15.203166,11
1967,0221_20231116_110901,1700132950920026,0.0,0.0,0.210675,0.042135,2,1,2,2,1,1,0,0,0.598966,6
1968,0221_20231116_110901,1700133068399999,0.0,0.0,6.111836,1.222367,2,1,2,2,1,1,0,1,9.026968,12
1969,0221_20231116_110901,1700132948359990,0.0,0.0,6.56857,1.313714,1,1,2,1,2,1,0,1,9.67731,8
1970,0221_20231116_110901,1700133039039978,0.0,0.0,1.915967,0.469598,1,1,2,1,2,1,0,1,1.593883,10
1975,0222_20231116_111131,1700133127519996,0.0,0.0,6.04557,1.209114,1,1,1,0,3,0,1,1,2.216873,10
1976,0222_20231116_111131,1700133121280002,0.0,0.0,3.995584,0.799117,1,1,1,0,3,0,1,1,1.076716,11
1977,0222_20231116_111131,1700133113199984,0.0,0.0,7.613871,1.522774,1,2,1,1,2,1,0,1,3.052841,11
1978,0222_20231116_111131,1700133112039978,0.0,0.0,4.314204,0.862841,1,2,1,1,2,1,0,1,6.264204,11
1979,0222_20231116_111131,1700133136480017,0.0,0.0,6.09432,1.218864,1,1,2,1,2,1,0,1,2.129598,10
1980,0222_20231116_111131,1700133110920026,0.0,0.0,5.783384,1.156677,1,2,1,1,2,1,0,1,0.725045,11
1981,0222_20231116_111131,1700133102960035,0.0,0.0,0.479702,0.09594,1,2,1,1,2,1,0,0,0.113522,5
1982,0222_20231116_111131,1700133118440008,0.0,0.0,5.000942,1.0967,1,1,1,0,3,0,1,1,1.360788,11
1983,0222_20231116_111131,1700133131880017,0.0,0.0,2.996306,0.668822,1,1,2,1,2,1,0,1,5.398794,9
1984,0223_20231116_111250,1700133208160005,0.0,0.0,0.429885,0.085977,2,1,2,2,1,1,0,0,3.930481,8
1985,0223_20231116_111250,1700133200000000,0.0,0.0,5.992911,1.198582,1,1,2,1,2,1,0,1,1.89209,6
1986,0223_20231116_111250,1700133230160005,0.0,0.0,6.013074,1.202615,2,1,2,2,1,1,0,1,0.447303,11
1987,0223_20231116_111250,1700133185800029,0.0,0.0,0.737183,0.147437,1,1,1,0,3,0,1,1,8.186894,7
1988,0223_20231116_111250,1700133228920026,0.0,0.0,6.019689,1.203938,2,1,2,2,1,1,0,1,11.062134,12
1989,0223_20231116_111250,1700133215560005,0.0,0.0,6.606866,1.321373,2,1,2,2,1,1,0,1,1.586975,15
1992,0224_20231116_113136,1700134340600014,0.0,0.0,0.032453,0.006491,1,1,1,0,3,0,1,0,17.440461,2
1993,0224_20231116_113136,1700134314600014,0.0,0.0,8.250501,1.6501,2,1,2,2,1,1,0,1,8.653115,13
1994,0224_20231116_113136,1700134313079987,0.0,0.0,7.08856,1.417712,2,1,2,2,1,1,0,1,9.444349,11
1996,0224_20231116_113136,1700134322160005,0.0,0.0,7.164077,1.432815,2,1,2,2,1,1,0,1,7.895024,12
1999,0225_20231116_113337,1700134503079987,0.0,0.0,0.015263,0.003053,2,1,2,2,1,1,0,0,5.242832,6
2000,0225_20231116_113337,1700134525079987,0.0,0.0,6.300747,1.260149,2,1,2,2,1,1,0,1,12.44626,6
2001,0225_20231116_113337,1700134538560005,0.0,0.0,0.032016,0.006403,1,1,1,0,3,0,1,0,6.057515,7
2002,0225_20231116_113337,1700134455119996,0.0,0.0,0.00827,0.001654,1,1,1,0,3,0,1,0,5.334671,4
2003,0225_20231116_113337,1700134488399999,0.0,0.0,7.740324,1.548065,2,1,2,2,1,1,0,1,8.491226,12
2004,0225_20231116_113337,1700134454440008,0.0,0.0,0.136463,0.027293,1,1,1,0,3,0,1,0,0.816653,4
2006,0225_20231116_113337,1700134461840008,0.0,0.0,6.586721,1.317344,1,1,1,0,3,0,1,1,14.86361,10
2007,0225_20231116_113337,1700134423239993,0.0,0.0,7.37234,1.474468,2,1,2,2,1,1,0,1,7.303354,4
2009,0226_20231116_113644,1700134631640023,0.0,0.0,7.183101,1.43662,1,2,1,1,2,1,0,1,1.806356,7
2010,0226_20231116_113644,1700134630880017,0.0,0.0,5.783432,1.156686,1,2,1,1,2,1,0,1,0.80378,7
2011,0226_20231116_113644,1700134640399999,0.0,0.0,7.753606,1.550721,1,2,1,1,2,1,0,1,2.156576,9
2012,0226_20231116_113644,1700134640640023,0.0,0.0,7.837025,1.567405,1,2,1,1,2,1,0,1,1.324131,9
2013,0226_20231116_113644,1700134621320011,0.0,0.0,0.222802,0.04456,2,1,1,1,2,1,0,0,0.842008,8
